Report Year,Geography,Grievance Category,Grievance Type,Grievance Count,Exempt Grievance Count,Unresolved as of June 30,Resolved,Referred,,,,,
FY1819,Placer-Sierra,Confidentiality Concern,All,1,1,0,2,0,,,,,
FY1819,Placer-Sierra,Other,Financial,0,0,0,0,0,,,,,
FY1819,Placer-Sierra,Other,Lost property,1,0,0,1,0,,,,,
FY1819,Placer-Sierra,Other,Operational,2,3,0,5,0,,,,,
FY1819,Placer-Sierra,Other,Patients' rights,1,17,0,15,3,,,,,
FY1819,Placer-Sierra,Other,Peer behaviors,4,3,0,5,2,,,,,
FY1819,Placer-Sierra,Other,Physical environment,0,5,0,4,1,,,,,
FY1819,Placer-Sierra,Other,Other grievance not listed above,4,20,0,8,16,,,,,
FY1819,Placer-Sierra,Other,All,12,48,0,38,22,,,,,
FY1819,Placer-Sierra,All,All,26,88,0,79,35,,,,,
FY1819,Plumas,Access,Service not available,0,0,0,0,0,,,,,
FY1819,Plumas,Access,Service not accessible,0,0,0,0,0,,,,,
FY1819,Plumas,Access,Timeliness of services,0,0,0,0,0,,,,,
FY1819,Plumas,Access,24/7 Toll-free access line,0,0,0,0,0,,,,,
FY1819,Plumas,Access,Linguistic services,0,0,0,0,0,,,,,
FY1819,Plumas,Access,Other access issues,0,0,0,0,0,,,,,
FY1819,Plumas,Access,All,0,0,0,0,0,,,,,
FY1819,Plumas,Quality of Care,Staff behavior concerns,6,0,0,6,0,,,,,
FY1819,Plumas,Quality of Care,Treatment issues or concerns,9,4,0,13,0,,,,,
FY1819,Plumas,Quality of Care,Medication concern,0,0,0,0,0,,,,,
FY1819,Plumas,Quality of Care,Cultural appropriateness,2,0,0,2,0,,,,,
FY1819,Plumas,Quality of Care,Other quality of care issues,0,0,0,0,0,,,,,
FY1819,Plumas,Quality of Care,All,17,4,0,21,0,,,,,
FY1819,Plumas,Change of Provider,All,0,0,0,0,0,,,,,
FY1819,Plumas,Confidentiality Concern,All,1,1,0,2,0,,,,,
FY1819,Plumas,Other,Financial,1,1,0,1,1,,,,,
FY1819,Plumas,Other,Lost property,0,0,0,0,0,,,,,
FY1819,Plumas,Other,Operational,0,0,0,0,0,,,,,
FY1819,Plumas,Other,Patients' rights,0,0,0,0,0,,,,,
FY1819,Plumas,Other,Peer behaviors,0,0,0,0,0,,,,,
FY1819,Plumas,Other,Physical environment,0,0,0,0,0,,,,,
FY1819,Plumas,Other,Other grievance not listed above,0,0,0,0,0,,,,,
FY1819,Plumas,Other,All,1,1,0,1,1,,,,,
FY1819,Plumas,All,All,19,6,0,24,1,,,,,
FY1819,Riverside,Access,Service not available,0,0,0,0,0,,,,,
FY1819,Riverside,Access,Service not accessible,0,0,0,0,0,,,,,
FY1819,Riverside,Access,Timeliness of services,1,1,0,2,0,,,,,
FY1819,Riverside,Access,24/7 Toll-free access line,0,0,0,0,0,,,,,
FY1819,Riverside,Access,Linguistic services,0,0,0,0,0,,,,,
FY1819,Riverside,Access,Other access issues,7,1,0,8,0,,,,,
FY1819,Riverside,Access,All,8,2,0,10,0,,,,,
FY1819,Riverside,Quality of Care,Staff behavior concerns,13,9,1,20,1,,,,,
FY1819,Riverside,Quality of Care,Treatment issues or concerns,13,2,0,15,0,,,,,
FY1819,Riverside,Quality of Care,Medication concern,2,2,0,4,0,,,,,
FY1819,Riverside,Quality of Care,Cultural appropriateness,1,0,0,1,0,,,,,
FY1819,Riverside,Quality of Care,Other quality of care issues,22,7,1,28,0,,,,,
FY1819,Riverside,Quality of Care,All,51,20,2,68,1,,,,,
FY1819,Riverside,Change of Provider,All,0,0,0,0,0,,,,,
FY1819,Riverside,Confidentiality Concern,All,0,0,0,0,0,,,,,
FY1819,Riverside,Other,Financial,2,1,0,3,0,,,,,
FY1819,Riverside,Other,Lost property,0,0,0,0,0,,,,,
FY1819,Riverside,Other,Operational,0,0,0,0,0,,,,,
FY1819,Riverside,Other,Patients' rights,0,0,0,0,0,,,,,
FY1819,Riverside,Other,Peer behaviors,0,0,0,0,0,,,,,
FY1819,Riverside,Other,Physical environment,0,0,0,0,0,,,,,
FY1819,Riverside,Other,Other grievance not listed above,2,2,0,4,0,,,,,
FY1819,Riverside,Other,All,4,3,0,7,0,,,,,
FY1819,Riverside,All,All,63,25,2,85,1,,,,,
FY1819,Sacramento,Access,Service not available,0,0,0,0,0,,,,,
FY1819,Sacramento,Access,Service not accessible,0,0,0,0,0,,,,,
FY1819,Sacramento,Access,Timeliness of services,2,1,0,3,0,,,,,
FY1819,Sacramento,Access,24/7 Toll-free access line,1,0,1,0,0,,,,,
FY1819,Sacramento,Access,Linguistic services,0,0,0,0,0,,,,,
FY1819,Sacramento,Access,Other access issues,3,0,0,3,0,,,,,
FY1819,Sacramento,Access,All,6,1,1,6,0,,,,,
FY1819,Sacramento,Quality of Care,Staff behavior concerns,38,0,14,24,0,,,,,
FY1819,Sacramento,Quality of Care,Treatment issues or concerns,130,4,35,98,1,,,,,
FY1819,Sacramento,Quality of Care,Medication concern,16,0,2,14,0,,,,,
FY1819,Sacramento,Quality of Care,Cultural appropriateness,0,0,0,0,0,,,,,
FY1819,Sacramento,Quality of Care,Other quality of care issues,1,0,0,1,0,,,,,
FY1819,Sacramento,Quality of Care,All,185,4,51,137,1,,,,,
FY1819,Sacramento,Change of Provider,All,177,3,27,153,0,,,,,
FY1819,Sacramento,Confidentiality Concern,All,0,0,0,0,0,,,,,
FY1819,Sacramento,Other,Financial,5,0,2,3,0,,,,,
FY1819,Sacramento,Other,Lost property,0,0,0,0,0,,,,,
FY1819,Sacramento,Other,Operational,13,2,2,12,1,,,,,
FY1819,Sacramento,Other,Patients' rights,2,0,0,2,0,,,,,
FY1819,Sacramento,Other,Peer behaviors,0,0,0,0,0,,,,,
FY1819,Sacramento,Other,Physical environment,0,0,0,0,0,,,,,
FY1819,Sacramento,Other,Other grievance not listed above,37,2,7,23,9,,,,,
FY1819,Sacramento,Other,All,57,4,11,40,10,,,,,
FY1819,Sacramento,All,All,425,12,90,336,11,,,,,
FY1819,San Benito,Access,Service not available,1,0,0,1,0,,,,,
FY1819,San Benito,Access,Service not accessible,0,0,0,0,0,,,,,
FY1819,San Benito,Access,Timeliness of services,0,0,0,0,0,,,,,
FY1819,San Benito,Access,24/7 Toll-free access line,0,0,0,0,0,,,,,
FY1819,San Benito,Access,Linguistic services,0,0,0,0,0,,,,,
FY1819,San Benito,Access,Other access issues,0,0,0,0,0,,,,,
FY1819,San Benito,Access,All,1,0,0,1,0,,,,,
FY1819,San Benito,Quality of Care,Staff behavior concerns,0,1,0,1,0,,,,,
FY1819,San Benito,Quality of Care,Treatment issues or concerns,0,0,0,0,0,,,,,
FY1819,San Benito,Quality of Care,Medication concern,0,0,0,0,0,,,,,
FY1819,San Benito,Quality of Care,Cultural appropriateness,0,0,0,0,0,,,,,
FY1819,San Benito,Quality of Care,Other quality of care issues,0,0,0,0,0,,,,,
FY1819,San Benito,Quality of Care,All,0,1,0,1,0,,,,,
FY1819,San Benito,Change of Provider,All,0,0,0,0,0,,,,,
FY1819,San Benito,Confidentiality Concern,All,0,0,0,0,0,,,,,
FY1819,San Benito,Other,Financial,0,3,0,3,0,,,,,
FY1819,San Benito,Other,Lost property,0,0,0,0,0,,,,,
FY1819,San Benito,Other,Operational,0,1,0,1,0,,,,,
FY1819,San Benito,Other,Patients' rights,0,0,0,0,0,,,,,
FY1819,San Benito,Other,Peer behaviors,0,0,0,0,0,,,,,
FY1819,San Benito,Other,Physical environment,0,0,0,0,0,,,,,
FY1819,San Benito,Other,Other grievance not listed above,0,0,0,0,0,,,,,
FY1819,San Benito,Other,All,0,4,0,4,0,,,,,
FY1819,San Benito,All,All,1,5,0,6,0,,,,,
FY1819,San Bernardino,Access,Service not available,1,0,0,1,0,,,,,
FY1819,San Bernardino,Access,Service not accessible,2,0,1,0,1,,,,,
FY1819,San Bernardino,Access,Timeliness of services,1,0,0,0,1,,,,,
FY1819,San Bernardino,Access,24/7 Toll-free access line,0,0,0,0,0,,,,,
FY1819,San Bernardino,Access,Linguistic services,0,0,0,0,0,,,,,
FY1819,San Bernardino,Access,Other access issues,2,0,0,1,1,,,,,
FY1819,San Bernardino,Access,All,6,0,1,2,3,,,,,
FY1819,San Bernardino,Quality of Care,Staff behavior concerns,60,0,8,43,9,,,,,
FY1819,San Bernardino,Quality of Care,Treatment issues or concerns,31,0,2,25,4,,,,,
FY1819,San Bernardino,Quality of Care,Medication concern,3,0,0,2,1,,,,,
FY1819,San Bernardino,Quality of Care,Cultural appropriateness,1,0,0,0,1,,,,,
FY1819,San Bernardino,Quality of Care,Other quality of care issues,5,0,0,4,1,,,,,
FY1819,San Bernardino,Quality of Care,All,100,0,10,74,16,,,,,
FY1819,San Bernardino,Change of Provider,All,0,0,0,0,0,,,,,
FY1819,San Bernardino,Confidentiality Concern,All,3,0,0,2,1,,,,,
FY1819,San Bernardino,Other,Financial,5,0,1,4,0,,,,,
FY1819,San Bernardino,Other,Lost property,0,0,0,0,0,,,,,
FY1819,San Bernardino,Other,Operational,6,0,0,6,0,,,,,
FY1819,San Bernardino,Other,Patients' rights,4,0,0,1,3,,,,,
FY1819,San Bernardino,Other,Peer behaviors,4,0,0,3,1,,,,,
FY1819,San Bernardino,Other,Physical environment,3,0,0,2,1,,,,,
FY1819,San Bernardino,Other,Other grievance not listed above,16,0,0,13,3,,,,,
FY1819,San Bernardino,Other,All,38,0,1,29,8,,,,,
FY1819,San Bernardino,All,All,147,0,12,107,28,,,,,
FY1819,San Diego,Access,Service not available,0,0,0,0,0,,,,,
FY1819,San Diego,Access,Service not accessible,2,0,0,2,0,,,,,
FY1819,San Diego,Access,Timeliness of services,6,0,1,5,0,,,,,
FY1819,San Diego,Access,24/7 Toll-free access line,0,0,0,0,0,,,,,
FY1819,San Diego,Access,Linguistic services,0,1,0,1,0,,,,,
FY1819,San Diego,Access,Other access issues,2,3,0,5,0,,,,,
FY1819,San Diego,Access,All,10,4,1,13,0,,,,,
FY1819,San Diego,Quality of Care,Staff behavior concerns,37,7,2,42,0,,,,,
FY1819,San Diego,Quality of Care,Treatment issues or concerns,32,10,1,41,0,,,,,
FY1819,San Diego,Quality of Care,Medication concern,24,5,0,29,0,,,,,
FY1819,San Diego,Quality of Care,Cultural appropriateness,0,0,0,0,0,,,,,
FY1819,San Diego,Quality of Care,Other quality of care issues,20,1,1,20,0,,,,,
FY1819,San Diego,Quality of Care,All,113,23,4,132,0,,,,,
FY1819,San Diego,Change of Provider,All,2,17,0,19,0,,,,,
FY1819,San Diego,Confidentiality Concern,All,7,1,1,7,0,,,,,
FY1819,San Diego,Other,Financial,2,1,0,3,0,,,,,
FY1819,San Diego,Other,Lost property,2,0,0,2,0,,,,,
FY1819,San Diego,Other,Operational,0,0,0,0,0,,,,,
FY1819,San Diego,Other,Patients' rights,2,2,0,4,0,,,,,
FY1819,San Diego,Other,Peer behaviors,0,0,0,0,0,,,,,
FY1819,San Diego,Other,Physical environment,5,2,0,7,0,,,,,
FY1819,San Diego,Other,Other grievance not listed above,0,3,0,3,0,,,,,
FY1819,San Diego,Other,All,11,8,0,19,0,,,,,
FY1819,San Diego,All,All,143,53,6,190,0,,,,,
FY1819,San Francisco,Access,Service not available,0,0,0,0,0,,,,,
FY1819,San Francisco,Access,Service not accessible,0,0,0,0,0,,,,,
FY1819,San Francisco,Access,Timeliness of services,0,0,0,0,0,,,,,
FY1819,San Francisco,Access,24/7 Toll-free access line,0,0,0,0,0,,,,,
FY1819,San Francisco,Access,Linguistic services,0,0,0,0,0,,,,,
FY1819,San Francisco,Access,Other access issues,4,0,0,4,0,,,,,
FY1819,San Francisco,Access,All,4,0,0,4,0,,,,,
FY1819,San Francisco,Quality of Care,Staff behavior concerns,15,0,1,14,0,,,,,
FY1819,San Francisco,Quality of Care,Treatment issues or concerns,2,0,0,2,0,,,,,
FY1819,San Francisco,Quality of Care,Medication concern,1,0,0,1,0,,,,,
FY1819,San Francisco,Quality of Care,Cultural appropriateness,0,0,0,0,0,,,,,
FY1819,San Francisco,Quality of Care,Other quality of care issues,0,0,0,0,0,,,,,
FY1819,San Francisco,Quality of Care,All,18,0,1,17,0,,,,,
FY1819,San Francisco,Change of Provider,All,7,0,0,7,0,,,,,
FY1819,San Francisco,Confidentiality Concern,All,1,0,0,1,0,,,,,
FY1819,San Francisco,Other,Financial,3,0,0,3,0,,,,,
FY1819,San Francisco,Other,Lost property,1,0,0,1,0,,,,,
FY1819,San Francisco,Other,Operational,3,0,0,3,0,,,,,
FY1819,San Francisco,Other,Patients' rights,1,0,0,1,0,,,,,
FY1819,San Francisco,Other,Peer behaviors,2,0,0,2,0,,,,,
FY1819,San Francisco,Other,Physical environment,1,0,0,1,0,,,,,
FY1819,San Francisco,Other,Other grievance not listed above,5,0,0,5,0,,,,,
FY1819,San Francisco,Other,All,16,0,0,16,0,,,,,
FY1819,San Francisco,All,All,46,0,1,45,0,,,,,
FY1819,San Joaquin,Access,Service not available,3,0,0,3,0,,,,,
FY1819,San Joaquin,Access,Service not accessible,2,0,0,2,0,,,,,
FY1819,San Joaquin,Access,Timeliness of services,3,0,0,3,0,,,,,
FY1819,San Joaquin,Access,24/7 Toll-free access line,0,0,0,0,0,,,,,
FY1819,San Joaquin,Access,Linguistic services,0,0,0,0,0,,,,,
FY1819,San Joaquin,Access,Other access issues,4,0,0,4,0,,,,,
FY1819,San Joaquin,Access,All,12,0,0,12,0,,,,,
FY1819,San Joaquin,Quality of Care,Staff behavior concerns,29,0,0,29,0,,,,,
FY1819,San Joaquin,Quality of Care,Treatment issues or concerns,10,0,0,10,0,,,,,
FY1819,San Joaquin,Quality of Care,Medication concern,8,0,0,8,0,,,,,
FY1819,San Joaquin,Quality of Care,Cultural appropriateness,3,0,0,3,0,,,,,
FY1819,San Joaquin,Quality of Care,Other quality of care issues,3,0,0,3,0,,,,,
FY1819,San Joaquin,Quality of Care,All,53,0,0,53,0,,,,,
FY1819,San Joaquin,Change of Provider,All,2,0,0,2,0,,,,,
FY1819,San Joaquin,Confidentiality Concern,All,0,0,0,0,0,,,,,
FY1819,San Joaquin,Other,Financial,4,0,0,4,0,,,,,
FY1819,San Joaquin,Other,Lost property,0,0,0,0,0,,,,,
FY1819,San Joaquin,Other,Operational,23,0,0,23,0,,,,,
FY1819,San Joaquin,Other,Patients' rights,0,0,0,0,0,,,,,
FY1819,San Joaquin,Other,Peer behaviors,2,0,0,2,0,,,,,
FY1819,San Joaquin,Other,Physical environment,0,0,0,0,0,,,,,
FY1819,San Joaquin,Other,Other grievance not listed above,7,0,0,7,0,,,,,
FY1819,San Joaquin,Other,All,36,0,0,36,0,,,,,
FY1819,San Joaquin,All,All,103,0,0,103,0,,,,,
FY1819,San Luis Obispo,Access,Service not available,2,0,0,2,0,,,,,
FY1819,San Luis Obispo,Access,Service not accessible,0,0,0,0,0,,,,,
FY1819,San Luis Obispo,Access,Timeliness of services,0,0,0,0,0,,,,,
FY1819,San Luis Obispo,Access,24/7 Toll-free access line,0,0,0,0,0,,,,,
FY1819,San Luis Obispo,Access,Linguistic services,0,0,0,0,0,,,,,
FY1819,San Luis Obispo,Access,Other access issues,0,0,0,0,0,,,,,
FY1819,San Luis Obispo,Access,All,2,0,0,2,0,,,,,
FY1819,San Luis Obispo,Quality of Care,Staff behavior concerns,21,0,1,20,0,,,,,
FY1819,San Luis Obispo,Quality of Care,Treatment issues or concerns,1,0,0,1,0,,,,,
FY1819,San Luis Obispo,Quality of Care,Medication concern,7,0,0,7,0,,,,,
FY1819,San Luis Obispo,Quality of Care,Cultural appropriateness,0,0,0,0,0,,,,,
FY1819,San Luis Obispo,Quality of Care,Other quality of care issues,14,0,0,14,0,,,,,
FY1819,San Luis Obispo,Quality of Care,All,43,0,1,42,0,,,,,
FY1819,San Luis Obispo,Change of Provider,All,72,0,0,72,0,,,,,
FY1819,San Luis Obispo,Confidentiality Concern,All,3,0,0,3,0,,,,,
FY1819,San Luis Obispo,Other,Financial,0,0,0,0,0,,,,,
FY1819,San Luis Obispo,Other,Lost property,1,0,0,1,0,,,,,
FY1819,San Luis Obispo,Other,Operational,0,0,0,0,0,,,,,
FY1819,San Luis Obispo,Other,Patients' rights,1,0,0,1,0,,,,,
FY1819,San Luis Obispo,Other,Peer behaviors,3,0,0,3,0,,,,,
FY1819,San Luis Obispo,Other,Physical environment,1,0,0,1,0,,,,,
FY1819,San Luis Obispo,Other,Other grievance not listed above,8,0,1,7,0,,,,,
FY1819,San Luis Obispo,Other,All,14,0,1,13,0,,,,,
FY1819,San Luis Obispo,All,All,134,0,2,132,0,,,,,
FY1819,San Mateo,Access,Service not available,0,0,0,0,0,,,,,
FY1819,San Mateo,Access,Service not accessible,6,0,1,5,0,,,,,
FY1819,San Mateo,Access,Timeliness of services,4,0,0,4,0,,,,,
FY1819,San Mateo,Access,24/7 Toll-free access line,0,0,0,0,0,,,,,
FY1819,San Mateo,Access,Linguistic services,1,0,0,1,0,,,,,
FY1819,San Mateo,Access,Other access issues,0,0,0,0,0,,,,,
FY1819,San Mateo,Access,All,11,0,1,10,0,,,,,
FY1819,San Mateo,Quality of Care,Staff behavior concerns,43,0,4,39,0,,,,,
FY1819,San Mateo,Quality of Care,Treatment issues or concerns,14,0,0,14,0,,,,,
FY1819,San Mateo,Quality of Care,Medication concern,10,0,0,10,0,,,,,
FY1819,San Mateo,Quality of Care,Cultural appropriateness,1,0,0,1,0,,,,,
FY1819,San Mateo,Quality of Care,Other quality of care issues,0,0,0,0,0,,,,,
FY1819,San Mateo,Quality of Care,All,68,0,4,64,0,,,,,
FY1819,San Mateo,Change of Provider,All,1,0,0,1,0,,,,,
FY1819,San Mateo,Confidentiality Concern,All,4,0,0,4,0,,,,,
FY1819,San Mateo,Other,Financial,3,0,0,3,0,,,,,
FY1819,San Mateo,Other,Lost property,1,0,0,1,0,,,,,
FY1819,San Mateo,Other,Operational,5,0,0,5,0,,,,,
FY1819,San Mateo,Other,Patients' rights,0,0,0,0,0,,,,,
FY1819,San Mateo,Other,Peer behaviors,1,0,0,1,0,,,,,
FY1819,San Mateo,Other,Physical environment,0,0,0,0,0,,,,,
FY1819,San Mateo,Other,Other grievance not listed above,0,0,0,0,0,,,,,
FY1819,San Mateo,Other,All,10,0,0,10,0,,,,,
FY1819,San Mateo,All,All,94,0,5,89,0,,,,,
FY1819,Santa Barbara,Access,Service not available,0,0,0,0,0,,,,,
FY1819,Santa Barbara,Access,Service not accessible,0,0,0,0,0,,,,,
FY1819,Santa Barbara,Access,Timeliness of services,0,0,0,0,0,,,,,
FY1819,Santa Barbara,Access,24/7 Toll-free access line,0,0,0,0,0,,,,,
FY1819,Santa Barbara,Access,Linguistic services,0,0,0,0,0,,,,,
FY1819,Santa Barbara,Access,Other access issues,2,0,0,2,0,,,,,
FY1819,Santa Barbara,Access,All,2,0,0,2,0,,,,,
FY1819,Santa Barbara,Quality of Care,Staff behavior concerns,44,0,0,44,0,,,,,
FY1819,Santa Barbara,Quality of Care,Treatment issues or concerns,45,0,0,45,0,,,,,
FY1819,Santa Barbara,Quality of Care,Medication concern,22,0,0,22,0,,,,,
FY1819,Santa Barbara,Quality of Care,Cultural appropriateness,1,0,0,1,0,,,,,
FY1819,Santa Barbara,Quality of Care,Other quality of care issues,2,0,0,2,0,,,,,
FY1819,Santa Barbara,Quality of Care,All,114,0,0,114,0,,,,,
FY1819,Santa Barbara,Change of Provider,All,0,0,0,0,0,,,,,
FY1819,Santa Barbara,Confidentiality Concern,All,1,0,0,1,0,,,,,
FY1819,Santa Barbara,Other,Financial,1,0,0,1,0,,,,,
FY1819,Santa Barbara,Other,Lost property,2,0,0,2,0,,,,,
FY1819,Santa Barbara,Other,Operational,1,0,0,1,0,,,,,
FY1819,Santa Barbara,Other,Patients' rights,0,0,0,0,0,,,,,
FY1819,Santa Barbara,Other,Peer behaviors,1,0,0,1,0,,,,,
FY1819,Santa Barbara,Other,Physical environment,1,0,0,1,0,,,,,
FY1819,Santa Barbara,Other,Other grievance not listed above,3,0,0,3,0,,,,,
FY1819,Santa Barbara,Other,All,9,0,0,9,0,,,,,
FY1819,Santa Barbara,All,All,126,0,0,126,0,,,,,
FY1819,Santa Clara,Access,Service not available,0,0,0,0,0,,,,,
FY1819,Santa Clara,Access,Service not accessible,5,2,0,7,0,,,,,
FY1819,Santa Clara,Access,Timeliness of services,5,4,0,9,0,,,,,
FY1819,Santa Clara,Access,24/7 Toll-free access line,1,0,0,1,0,,,,,
FY1819,Santa Clara,Access,Linguistic services,0,0,0,0,0,,,,,
FY1819,Santa Clara,Access,Other access issues,3,1,0,3,1,,,,,
FY1819,Santa Clara,Access,All,14,7,0,20,1,,,,,
FY1819,Santa Clara,Quality of Care,Staff behavior concerns,36,26,0,59,3,,,,,
FY1819,Santa Clara,Quality of Care,Treatment issues or concerns,16,29,0,45,0,,,,,
FY1819,Santa Clara,Quality of Care,Medication concern,1,0,0,1,0,,,,,
FY1819,Santa Clara,Quality of Care,Cultural appropriateness,0,0,0,0,0,,,,,
FY1819,Santa Clara,Quality of Care,Other quality of care issues,11,0,0,9,2,,,,,
FY1819,Santa Clara,Quality of Care,All,64,55,0,114,5,,,,,
FY1819,Santa Clara,Change of Provider,All,4,29,0,33,0,,,,,
FY1819,Santa Clara,Confidentiality Concern,All,0,0,0,0,0,,,,,
FY1819,Santa Clara,Other,Financial,0,0,0,0,0,,,,,
FY1819,Santa Clara,Other,Lost property,3,0,0,3,0,,,,,
FY1819,Santa Clara,Other,Operational,0,2,0,2,0,,,,,
FY1819,Santa Clara,Other,Patients' rights,0,0,0,0,0,,,,,
FY1819,Santa Clara,Other,Peer behaviors,1,0,0,1,0,,,,,
FY1819,Santa Clara,Other,Physical environment,0,0,0,0,0,,,,,
FY1819,Santa Clara,Other,Other grievance not listed above,3,3,0,5,1,,,,,
FY1819,Santa Clara,Other,All,7,5,0,11,1,,,,,
FY1819,Santa Clara,All,All,89,96,0,178,7,,,,,
FY1819,Santa Cruz,Access,Service not available,2,0,0,2,0,,,,,
FY1819,Santa Cruz,Access,Service not accessible,0,0,0,0,0,,,,,
FY1819,Santa Cruz,Access,Timeliness of services,1,0,0,1,0,,,,,
FY1819,Santa Cruz,Access,24/7 Toll-free access line,0,0,0,0,0,,,,,
FY1819,Santa Cruz,Access,Linguistic services,1,0,0,1,0,,,,,
FY1819,Santa Cruz,Access,Other access issues,2,0,0,2,0,,,,,
FY1819,Santa Cruz,Access,All,6,0,0,6,0,,,,,
FY1819,Santa Cruz,Quality of Care,Staff behavior concerns,14,0,0,14,0,,,,,
FY1819,Santa Cruz,Quality of Care,Treatment issues or concerns,3,0,0,3,0,,,,,
FY1819,Santa Cruz,Quality of Care,Medication concern,4,0,0,4,0,,,,,
FY1819,Santa Cruz,Quality of Care,Cultural appropriateness,1,0,0,1,0,,,,,
FY1819,Santa Cruz,Quality of Care,Other quality of care issues,0,0,0,0,0,,,,,
FY1819,Santa Cruz,Quality of Care,All,22,0,0,22,0,,,,,
FY1819,Santa Cruz,Change of Provider,All,1,0,0,1,0,,,,,
FY1819,Santa Cruz,Confidentiality Concern,All,1,0,0,1,0,,,,,
FY1819,Santa Cruz,Other,Financial,0,0,0,0,0,,,,,
FY1819,Santa Cruz,Other,Lost property,0,0,0,0,0,,,,,
FY1819,Santa Cruz,Other,Operational,0,0,0,0,0,,,,,
FY1819,Santa Cruz,Other,Patients' rights,0,0,0,0,0,,,,,
FY1819,Santa Cruz,Other,Peer behaviors,0,0,0,0,0,,,,,
FY1819,Santa Cruz,Other,Physical environment,1,0,0,1,0,,,,,
FY1819,Santa Cruz,Other,Other grievance not listed above,0,0,0,0,0,,,,,
FY1819,Santa Cruz,Other,All,1,0,0,1,0,,,,,
FY1819,Santa Cruz,All,All,31,0,0,31,0,,,,,
FY1819,Shasta,Access,Service not available,0,0,0,0,0,,,,,
FY1819,Shasta,Access,Service not accessible,1,0,0,1,0,,,,,
FY1819,Shasta,Access,Timeliness of services,0,0,0,0,0,,,,,
FY1819,Shasta,Access,24/7 Toll-free access line,0,0,0,0,0,,,,,
FY1819,Shasta,Access,Linguistic services,0,0,0,0,0,,,,,
FY1819,Shasta,Access,Other access issues,0,0,0,0,0,,,,,
FY1819,Shasta,Access,All,1,0,0,1,0,,,,,
FY1819,Shasta,Quality of Care,Staff behavior concerns,9,0,1,8,0,,,,,
FY1819,Shasta,Quality of Care,Treatment issues or concerns,3,0,1,2,0,,,,,
FY1819,Shasta,Quality of Care,Medication concern,3,0,0,3,0,,,,,
FY1819,Shasta,Quality of Care,Cultural appropriateness,0,0,0,0,0,,,,,
FY1819,Shasta,Quality of Care,Other quality of care issues,0,0,0,0,0,,,,,
FY1819,Shasta,Quality of Care,All,15,0,2,13,0,,,,,
FY1819,Shasta,Change of Provider,All,1,0,0,1,0,,,,,
FY1819,Shasta,Confidentiality Concern,All,0,0,0,0,0,,,,,
FY1819,Shasta,Other,Financial,0,0,0,0,0,,,,,
FY1819,Shasta,Other,Lost property,0,0,0,0,0,,,,,
FY1819,Shasta,Other,Operational,0,0,0,0,0,,,,,
FY1819,Shasta,Other,Patients' rights,3,0,0,0,3,,,,,
FY1819,Shasta,Other,Peer behaviors,0,0,0,0,0,,,,,
FY1819,Shasta,Other,Physical environment,0,0,0,0,0,,,,,
FY1819,Shasta,Other,Other grievance not listed above,3,0,0,3,0,,,,,
FY1819,Shasta,Other,All,6,0,0,3,3,,,,,
FY1819,Shasta,All,All,23,0,2,18,3,,,,,
FY1819,Siskiyou,Access,Service not available,0,0,0,0,0,,,,,
FY1819,Siskiyou,Access,Service not accessible,0,0,0,0,0,,,,,
FY1819,Siskiyou,Access,Timeliness of services,0,0,0,0,0,,,,,
FY1819,Siskiyou,Access,24/7 Toll-free access line,0,0,0,0,0,,,,,
FY1819,Siskiyou,Access,Linguistic services,0,0,0,0,0,,,,,
FY1819,Siskiyou,Access,Other access issues,0,0,0,0,0,,,,,
FY1819,Siskiyou,Access,All,0,0,0,0,0,,,,,
FY1819,Siskiyou,Quality of Care,Staff behavior concerns,7,1,0,8,0,,,,,
FY1819,Siskiyou,Quality of Care,Treatment issues or concerns,1,0,0,1,0,,,,,
FY1819,Siskiyou,Quality of Care,Medication concern,1,1,0,2,0,,,,,
FY1819,Siskiyou,Quality of Care,Cultural appropriateness,0,0,0,0,0,,,,,
FY1819,Siskiyou,Quality of Care,Other quality of care issues,2,4,0,6,0,,,,,
FY1819,Siskiyou,Quality of Care,All,11,6,0,17,0,,,,,
FY1819,Siskiyou,Change of Provider,All,0,0,0,0,0,,,,,
