County,Year,Quarter,Medication_Assisted_Treatment,members,status,annotation,annotation_description,Date_of_Data,CDO Approval Number
Stanislaus,2017,Q1,Naltrexone,,F,1,cell suppressed for small numbers,5/4/2023,CDO-23-0670
Stanislaus,2017,Q2,Naltrexone,11,F,,,5/4/2023,CDO-23-0670
Stanislaus,2017,Q3,Naltrexone,,F,1,cell suppressed for small numbers,5/4/2023,CDO-23-0670
Stanislaus,2017,Q4,Naltrexone,17,F,,,5/4/2023,CDO-23-0670
Stanislaus,2018,Q1,Naltrexone,,F,1,cell suppressed for small numbers,5/4/2023,CDO-23-0670
Stanislaus,2018,Q2,Naltrexone,16,F,,,5/4/2023,CDO-23-0670
Stanislaus,2018,Q3,Naltrexone,15,F,,,5/4/2023,CDO-23-0670
Stanislaus,2018,Q4,Naltrexone,19,F,,,5/4/2023,CDO-23-0670
Stanislaus,2019,Q1,Naltrexone,29,F,,,5/4/2023,CDO-23-0670
Stanislaus,2019,Q2,Naltrexone,39,F,,,5/4/2023,CDO-23-0670
Stanislaus,2019,Q3,Naltrexone,42,F,,,5/4/2023,CDO-23-0670
Stanislaus,2019,Q4,Naltrexone,44,F,,,5/4/2023,CDO-23-0670
Stanislaus,2020,Q1,Naltrexone,45,F,,,5/4/2023,CDO-23-0670
Stanislaus,2020,Q2,Naltrexone,42,F,,,5/4/2023,CDO-23-0670
Stanislaus,2020,Q3,Naltrexone,48,F,,,5/4/2023,CDO-23-0670
Stanislaus,2020,Q4,Naltrexone,39,F,,,5/4/2023,CDO-23-0670
Stanislaus,2021,Q1,Naltrexone,40,F,,,5/4/2023,CDO-23-0670
Stanislaus,2021,Q2,Naltrexone,50,F,,,5/4/2023,CDO-23-0670
Stanislaus,2021,Q3,Naltrexone,65,F,,,5/4/2023,CDO-23-0670
Stanislaus,2021,Q4,Naltrexone,67,F,,,5/4/2023,CDO-23-0670
Statewide,2010,Q1,Naltrexone,186,F,,,5/4/2023,CDO-23-0670
Statewide,2010,Q2,Naltrexone,177,F,,,5/4/2023,CDO-23-0670
Statewide,2010,Q3,Naltrexone,193,F,,,5/4/2023,CDO-23-0670
Statewide,2010,Q4,Naltrexone,200,F,,,5/4/2023,CDO-23-0670
Statewide,2011,Q1,Naltrexone,212,F,,,5/4/2023,CDO-23-0670
Statewide,2011,Q2,Naltrexone,216,F,,,5/4/2023,CDO-23-0670
Statewide,2011,Q3,Naltrexone,204,F,,,5/4/2023,CDO-23-0670
Statewide,2011,Q4,Naltrexone,182,F,,,5/4/2023,CDO-23-0670
Statewide,2012,Q1,Naltrexone,193,F,,,5/4/2023,CDO-23-0670
Statewide,2012,Q2,Naltrexone,200,F,,,5/4/2023,CDO-23-0670
Statewide,2012,Q3,Naltrexone,186,F,,,5/4/2023,CDO-23-0670
Statewide,2012,Q4,Naltrexone,205,F,,,5/4/2023,CDO-23-0670
Statewide,2013,Q1,Naltrexone,175,F,,,5/4/2023,CDO-23-0670
Statewide,2013,Q2,Naltrexone,182,F,,,5/4/2023,CDO-23-0670
Statewide,2013,Q3,Naltrexone,187,F,,,5/4/2023,CDO-23-0670
Statewide,2013,Q4,Naltrexone,222,F,,,5/4/2023,CDO-23-0670
Statewide,2014,Q1,Naltrexone,476,F,,,5/4/2023,CDO-23-0670
Statewide,2014,Q2,Naltrexone,718,F,,,5/4/2023,CDO-23-0670
Statewide,2014,Q3,Naltrexone,946,F,,,5/4/2023,CDO-23-0670
Statewide,2014,Q4,Naltrexone,1047,F,,,5/4/2023,CDO-23-0670
Statewide,2015,Q1,Naltrexone,1187,F,,,5/4/2023,CDO-23-0670
Statewide,2015,Q2,Naltrexone,1436,F,,,5/4/2023,CDO-23-0670
Statewide,2015,Q3,Naltrexone,1624,F,,,5/4/2023,CDO-23-0670
Statewide,2015,Q4,Naltrexone,1748,F,,,5/4/2023,CDO-23-0670
Statewide,2016,Q1,Naltrexone,1953,F,,,5/4/2023,CDO-23-0670
Statewide,2016,Q2,Naltrexone,2127,F,,,5/4/2023,CDO-23-0670
Statewide,2016,Q3,Naltrexone,2210,F,,,5/4/2023,CDO-23-0670
Statewide,2016,Q4,Naltrexone,2360,F,,,5/4/2023,CDO-23-0670
Statewide,2017,Q1,Naltrexone,2816,F,,,5/4/2023,CDO-23-0670
Statewide,2017,Q2,Naltrexone,3199,F,,,5/4/2023,CDO-23-0670
Statewide,2017,Q3,Naltrexone,3449,F,,,5/4/2023,CDO-23-0670
Statewide,2017,Q4,Naltrexone,3644,F,,,5/4/2023,CDO-23-0670
Statewide,2018,Q1,Naltrexone,4070,F,,,5/4/2023,CDO-23-0670
Statewide,2018,Q2,Naltrexone,4653,F,,,5/4/2023,CDO-23-0670
Statewide,2018,Q3,Naltrexone,4930,F,,,5/4/2023,CDO-23-0670
Statewide,2018,Q4,Naltrexone,5042,F,,,5/4/2023,CDO-23-0670
Statewide,2019,Q1,Naltrexone,5459,F,,,5/4/2023,CDO-23-0670
Statewide,2019,Q2,Naltrexone,5948,F,,,5/4/2023,CDO-23-0670
Statewide,2019,Q3,Naltrexone,6504,F,,,5/4/2023,CDO-23-0670
Statewide,2019,Q4,Naltrexone,6915,F,,,5/4/2023,CDO-23-0670
Statewide,2020,Q1,Naltrexone,7391,F,,,5/4/2023,CDO-23-0670
Statewide,2020,Q2,Naltrexone,7105,F,,,5/4/2023,CDO-23-0670
Statewide,2020,Q3,Naltrexone,7243,F,,,5/4/2023,CDO-23-0670
Statewide,2020,Q4,Naltrexone,7202,F,,,5/4/2023,CDO-23-0670
Statewide,2021,Q1,Naltrexone,7883,F,,,5/4/2023,CDO-23-0670
Statewide,2021,Q2,Naltrexone,8947,F,,,5/4/2023,CDO-23-0670
Statewide,2021,Q3,Naltrexone,9353,F,,,5/4/2023,CDO-23-0670
Statewide,2021,Q4,Naltrexone,9244,F,,,5/4/2023,CDO-23-0670
Sutter,2010,Q1,Naltrexone,,F,1,cell suppressed for small numbers,5/4/2023,CDO-23-0670
Sutter,2010,Q2,Naltrexone,,F,1,cell suppressed for small numbers,5/4/2023,CDO-23-0670
Sutter,2010,Q3,Naltrexone,,F,1,cell suppressed for small numbers,5/4/2023,CDO-23-0670
Sutter,2010,Q4,Naltrexone,,F,1,cell suppressed for small numbers,5/4/2023,CDO-23-0670
Sutter,2011,Q1,Naltrexone,,F,1,cell suppressed for small numbers,5/4/2023,CDO-23-0670
Sutter,2011,Q2,Naltrexone,,F,1,cell suppressed for small numbers,5/4/2023,CDO-23-0670
Sutter,2011,Q3,Naltrexone,,F,1,cell suppressed for small numbers,5/4/2023,CDO-23-0670
Sutter,2011,Q4,Naltrexone,,F,1,cell suppressed for small numbers,5/4/2023,CDO-23-0670
Sutter,2012,Q1,Naltrexone,,F,1,cell suppressed for small numbers,5/4/2023,CDO-23-0670
Sutter,2012,Q2,Naltrexone,,F,1,cell suppressed for small numbers,5/4/2023,CDO-23-0670
Sutter,2012,Q3,Naltrexone,,F,1,cell suppressed for small numbers,5/4/2023,CDO-23-0670
Sutter,2012,Q4,Naltrexone,,F,1,cell suppressed for small numbers,5/4/2023,CDO-23-0670
Sutter,2013,Q1,Naltrexone,0,F,,,5/4/2023,CDO-23-0670
Sutter,2013,Q2,Naltrexone,0,F,,,5/4/2023,CDO-23-0670
Sutter,2013,Q3,Naltrexone,0,F,,,5/4/2023,CDO-23-0670
Sutter,2013,Q4,Naltrexone,,F,1,cell suppressed for small numbers,5/4/2023,CDO-23-0670
Sutter,2014,Q1,Naltrexone,,F,1,cell suppressed for small numbers,5/4/2023,CDO-23-0670
Sutter,2014,Q2,Naltrexone,,F,1,cell suppressed for small numbers,5/4/2023,CDO-23-0670
Sutter,2014,Q3,Naltrexone,,F,1,cell suppressed for small numbers,5/4/2023,CDO-23-0670
Sutter,2014,Q4,Naltrexone,,F,1,cell suppressed for small numbers,5/4/2023,CDO-23-0670
Sutter,2015,Q1,Naltrexone,,F,1,cell suppressed for small numbers,5/4/2023,CDO-23-0670
Sutter,2015,Q2,Naltrexone,,F,1,cell suppressed for small numbers,5/4/2023,CDO-23-0670
Sutter,2015,Q3,Naltrexone,,F,1,cell suppressed for small numbers,5/4/2023,CDO-23-0670
Sutter,2015,Q4,Naltrexone,,F,1,cell suppressed for small numbers,5/4/2023,CDO-23-0670
Sutter,2016,Q1,Naltrexone,,F,1,cell suppressed for small numbers,5/4/2023,CDO-23-0670
Sutter,2016,Q2,Naltrexone,,F,1,cell suppressed for small numbers,5/4/2023,CDO-23-0670
Sutter,2016,Q3,Naltrexone,,F,1,cell suppressed for small numbers,5/4/2023,CDO-23-0670
Sutter,2016,Q4,Naltrexone,,F,1,cell suppressed for small numbers,5/4/2023,CDO-23-0670
Sutter,2017,Q1,Naltrexone,,F,1,cell suppressed for small numbers,5/4/2023,CDO-23-0670
Sutter,2017,Q2,Naltrexone,,F,1,cell suppressed for small numbers,5/4/2023,CDO-23-0670
Sutter,2017,Q3,Naltrexone,,F,1,cell suppressed for small numbers,5/4/2023,CDO-23-0670
Sutter,2017,Q4,Naltrexone,,F,1,cell suppressed for small numbers,5/4/2023,CDO-23-0670
Sutter,2018,Q1,Naltrexone,,F,1,cell suppressed for small numbers,5/4/2023,CDO-23-0670
Sutter,2018,Q2,Naltrexone,,F,1,cell suppressed for small numbers,5/4/2023,CDO-23-0670
Sutter,2018,Q3,Naltrexone,,F,1,cell suppressed for small numbers,5/4/2023,CDO-23-0670
Sutter,2018,Q4,Naltrexone,,F,1,cell suppressed for small numbers,5/4/2023,CDO-23-0670
Sutter,2019,Q1,Naltrexone,,F,1,cell suppressed for small numbers,5/4/2023,CDO-23-0670
Sutter,2019,Q2,Naltrexone,,F,1,cell suppressed for small numbers,5/4/2023,CDO-23-0670
Sutter,2019,Q3,Naltrexone,,F,1,cell suppressed for small numbers,5/4/2023,CDO-23-0670
Sutter,2019,Q4,Naltrexone,,F,1,cell suppressed for small numbers,5/4/2023,CDO-23-0670
Sutter,2020,Q1,Naltrexone,,F,1,cell suppressed for small numbers,5/4/2023,CDO-23-0670
Sutter,2020,Q2,Naltrexone,,F,1,cell suppressed for small numbers,5/4/2023,CDO-23-0670
Sutter,2020,Q3,Naltrexone,,F,1,cell suppressed for small numbers,5/4/2023,CDO-23-0670
Sutter,2020,Q4,Naltrexone,,F,1,cell suppressed for small numbers,5/4/2023,CDO-23-0670
Sutter,2021,Q1,Naltrexone,,F,1,cell suppressed for small numbers,5/4/2023,CDO-23-0670
Sutter,2021,Q2,Naltrexone,18,F,,,5/4/2023,CDO-23-0670
Sutter,2021,Q3,Naltrexone,21,F,,,5/4/2023,CDO-23-0670
Sutter,2021,Q4,Naltrexone,19,F,,,5/4/2023,CDO-23-0670
Tehama,2010,Q1,Naltrexone,0,F,,,5/4/2023,CDO-23-0670
Tehama,2010,Q2,Naltrexone,0,F,,,5/4/2023,CDO-23-0670
Tehama,2010,Q3,Naltrexone,0,F,,,5/4/2023,CDO-23-0670
Tehama,2010,Q4,Naltrexone,0,F,,,5/4/2023,CDO-23-0670
Tehama,2011,Q1,Naltrexone,0,F,,,5/4/2023,CDO-23-0670
Tehama,2011,Q2,Naltrexone,,F,1,cell suppressed for small numbers,5/4/2023,CDO-23-0670
Tehama,2011,Q3,Naltrexone,,F,1,cell suppressed for small numbers,5/4/2023,CDO-23-0670
Tehama,2011,Q4,Naltrexone,,F,1,cell suppressed for small numbers,5/4/2023,CDO-23-0670
Tehama,2012,Q1,Naltrexone,0,F,,,5/4/2023,CDO-23-0670
Tehama,2012,Q2,Naltrexone,0,F,,,5/4/2023,CDO-23-0670
Tehama,2012,Q3,Naltrexone,0,F,,,5/4/2023,CDO-23-0670
Tehama,2012,Q4,Naltrexone,0,F,,,5/4/2023,CDO-23-0670
Tehama,2013,Q1,Naltrexone,0,F,,,5/4/2023,CDO-23-0670
Tehama,2013,Q2,Naltrexone,0,F,,,5/4/2023,CDO-23-0670
Tehama,2013,Q3,Naltrexone,0,F,,,5/4/2023,CDO-23-0670
Tehama,2013,Q4,Naltrexone,0,F,,,5/4/2023,CDO-23-0670
Tehama,2014,Q1,Naltrexone,0,F,,,5/4/2023,CDO-23-0670
Tehama,2014,Q2,Naltrexone,0,F,,,5/4/2023,CDO-23-0670
Tehama,2014,Q3,Naltrexone,0,F,,,5/4/2023,CDO-23-0670
Tehama,2014,Q4,Naltrexone,,F,1,cell suppressed for small numbers,5/4/2023,CDO-23-0670
Tehama,2015,Q1,Naltrexone,,F,1,cell suppressed for small numbers,5/4/2023,CDO-23-0670
Tehama,2015,Q2,Naltrexone,,F,1,cell suppressed for small numbers,5/4/2023,CDO-23-0670
Tehama,2015,Q3,Naltrexone,,F,1,cell suppressed for small numbers,5/4/2023,CDO-23-0670
Tehama,2015,Q4,Naltrexone,,F,1,cell suppressed for small numbers,5/4/2023,CDO-23-0670
Tehama,2016,Q1,Naltrexone,0,F,,,5/4/2023,CDO-23-0670
Tehama,2016,Q2,Naltrexone,,F,1,cell suppressed for small numbers,5/4/2023,CDO-23-0670
Tehama,2016,Q3,Naltrexone,,F,1,cell suppressed for small numbers,5/4/2023,CDO-23-0670
Tehama,2016,Q4,Naltrexone,,F,1,cell suppressed for small numbers,5/4/2023,CDO-23-0670
Tehama,2017,Q1,Naltrexone,,F,1,cell suppressed for small numbers,5/4/2023,CDO-23-0670
Tehama,2017,Q2,Naltrexone,,F,1,cell suppressed for small numbers,5/4/2023,CDO-23-0670
Tehama,2017,Q3,Naltrexone,,F,1,cell suppressed for small numbers,5/4/2023,CDO-23-0670
Tehama,2017,Q4,Naltrexone,,F,1,cell suppressed for small numbers,5/4/2023,CDO-23-0670
Tehama,2018,Q1,Naltrexone,,F,1,cell suppressed for small numbers,5/4/2023,CDO-23-0670
Tehama,2018,Q2,Naltrexone,11,F,,,5/4/2023,CDO-23-0670
Tehama,2018,Q3,Naltrexone,18,F,,,5/4/2023,CDO-23-0670
Tehama,2018,Q4,Naltrexone,17,F,,,5/4/2023,CDO-23-0670
Tehama,2019,Q1,Naltrexone,19,F,,,5/4/2023,CDO-23-0670
Tehama,2019,Q2,Naltrexone,28,F,,,5/4/2023,CDO-23-0670
Tehama,2019,Q3,Naltrexone,38,F,,,5/4/2023,CDO-23-0670
Tehama,2019,Q4,Naltrexone,34,F,,,5/4/2023,CDO-23-0670
Tehama,2020,Q1,Naltrexone,19,F,,,5/4/2023,CDO-23-0670
Tehama,2020,Q2,Naltrexone,19,F,,,5/4/2023,CDO-23-0670
Tehama,2020,Q3,Naltrexone,22,F,,,5/4/2023,CDO-23-0670
Tehama,2020,Q4,Naltrexone,17,F,,,5/4/2023,CDO-23-0670
Tehama,2021,Q1,Naltrexone,16,F,,,5/4/2023,CDO-23-0670
Tehama,2021,Q2,Naltrexone,15,F,,,5/4/2023,CDO-23-0670
Tehama,2021,Q3,Naltrexone,22,F,,,5/4/2023,CDO-23-0670
Tehama,2021,Q4,Naltrexone,20,F,,,5/4/2023,CDO-23-0670
Tulare,2010,Q1,Naltrexone,,F,1,cell suppressed for small numbers,5/4/2023,CDO-23-0670
Tulare,2010,Q2,Naltrexone,,F,1,cell suppressed for small numbers,5/4/2023,CDO-23-0670
Tulare,2010,Q3,Naltrexone,,F,1,cell suppressed for small numbers,5/4/2023,CDO-23-0670
Tulare,2010,Q4,Naltrexone,,F,1,cell suppressed for small numbers,5/4/2023,CDO-23-0670
Tulare,2011,Q1,Naltrexone,,F,1,cell suppressed for small numbers,5/4/2023,CDO-23-0670
Tulare,2011,Q2,Naltrexone,,F,1,cell suppressed for small numbers,5/4/2023,CDO-23-0670
Tulare,2011,Q3,Naltrexone,,F,1,cell suppressed for small numbers,5/4/2023,CDO-23-0670
Tulare,2011,Q4,Naltrexone,,F,1,cell suppressed for small numbers,5/4/2023,CDO-23-0670
Tulare,2012,Q1,Naltrexone,,F,1,cell suppressed for small numbers,5/4/2023,CDO-23-0670
Tulare,2012,Q2,Naltrexone,0,F,,,5/4/2023,CDO-23-0670
Tulare,2012,Q3,Naltrexone,0,F,,,5/4/2023,CDO-23-0670
Tulare,2012,Q4,Naltrexone,0,F,,,5/4/2023,CDO-23-0670
Tulare,2013,Q1,Naltrexone,0,F,,,5/4/2023,CDO-23-0670
Tulare,2013,Q2,Naltrexone,0,F,,,5/4/2023,CDO-23-0670
Tulare,2013,Q3,Naltrexone,,F,1,cell suppressed for small numbers,5/4/2023,CDO-23-0670
Tulare,2013,Q4,Naltrexone,,F,1,cell suppressed for small numbers,5/4/2023,CDO-23-0670
Tulare,2014,Q1,Naltrexone,,F,1,cell suppressed for small numbers,5/4/2023,CDO-23-0670
Tulare,2014,Q2,Naltrexone,,F,1,cell suppressed for small numbers,5/4/2023,CDO-23-0670
Tulare,2014,Q3,Naltrexone,,F,1,cell suppressed for small numbers,5/4/2023,CDO-23-0670
Tulare,2014,Q4,Naltrexone,,F,1,cell suppressed for small numbers,5/4/2023,CDO-23-0670
Tulare,2015,Q1,Naltrexone,,F,1,cell suppressed for small numbers,5/4/2023,CDO-23-0670
Tulare,2015,Q2,Naltrexone,22,F,,,5/4/2023,CDO-23-0670
Tulare,2015,Q3,Naltrexone,22,F,,,5/4/2023,CDO-23-0670
Tulare,2015,Q4,Naltrexone,20,F,,,5/4/2023,CDO-23-0670
Tulare,2016,Q1,Naltrexone,15,F,,,5/4/2023,CDO-23-0670
Tulare,2016,Q2,Naltrexone,,F,1,cell suppressed for small numbers,5/4/2023,CDO-23-0670
Tulare,2016,Q3,Naltrexone,,F,1,cell suppressed for small numbers,5/4/2023,CDO-23-0670
Tulare,2016,Q4,Naltrexone,,F,1,cell suppressed for small numbers,5/4/2023,CDO-23-0670
Tulare,2017,Q1,Naltrexone,,F,1,cell suppressed for small numbers,5/4/2023,CDO-23-0670
Tulare,2017,Q2,Naltrexone,15,F,,,5/4/2023,CDO-23-0670
Tulare,2017,Q3,Naltrexone,18,F,,,5/4/2023,CDO-23-0670
Tulare,2017,Q4,Naltrexone,15,F,,,5/4/2023,CDO-23-0670
Tulare,2018,Q1,Naltrexone,26,F,,,5/4/2023,CDO-23-0670
Tulare,2018,Q2,Naltrexone,25,F,,,5/4/2023,CDO-23-0670
Tulare,2018,Q3,Naltrexone,32,F,,,5/4/2023,CDO-23-0670
Tulare,2018,Q4,Naltrexone,32,F,,,5/4/2023,CDO-23-0670
Tulare,2019,Q1,Naltrexone,27,F,,,5/4/2023,CDO-23-0670
Tulare,2019,Q2,Naltrexone,26,F,,,5/4/2023,CDO-23-0670
Tulare,2019,Q3,Naltrexone,24,F,,,5/4/2023,CDO-23-0670
Tulare,2019,Q4,Naltrexone,36,F,,,5/4/2023,CDO-23-0670
Tulare,2020,Q1,Naltrexone,34,F,,,5/4/2023,CDO-23-0670
Tulare,2020,Q2,Naltrexone,38,F,,,5/4/2023,CDO-23-0670
Tulare,2020,Q3,Naltrexone,34,F,,,5/4/2023,CDO-23-0670
Tulare,2020,Q4,Naltrexone,45,F,,,5/4/2023,CDO-23-0670
Tulare,2021,Q1,Naltrexone,58,F,,,5/4/2023,CDO-23-0670
Tulare,2021,Q2,Naltrexone,64,F,,,5/4/2023,CDO-23-0670
Tulare,2021,Q3,Naltrexone,81,F,,,5/4/2023,CDO-23-0670
Tulare,2021,Q4,Naltrexone,75,F,,,5/4/2023,CDO-23-0670
Tuolumne,2010,Q1,Naltrexone,0,F,,,5/4/2023,CDO-23-0670
Tuolumne,2010,Q2,Naltrexone,0,F,,,5/4/2023,CDO-23-0670
Tuolumne,2010,Q3,Naltrexone,,F,1,cell suppressed for small numbers,5/4/2023,CDO-23-0670
Tuolumne,2010,Q4,Naltrexone,0,F,,,5/4/2023,CDO-23-0670
Tuolumne,2011,Q1,Naltrexone,0,F,,,5/4/2023,CDO-23-0670
Tuolumne,2011,Q2,Naltrexone,,F,1,cell suppressed for small numbers,5/4/2023,CDO-23-0670
Tuolumne,2011,Q3,Naltrexone,,F,1,cell suppressed for small numbers,5/4/2023,CDO-23-0670
Tuolumne,2011,Q4,Naltrexone,,F,1,cell suppressed for small numbers,5/4/2023,CDO-23-0670
Tuolumne,2012,Q1,Naltrexone,,F,1,cell suppressed for small numbers,5/4/2023,CDO-23-0670
Tuolumne,2012,Q2,Naltrexone,,F,1,cell suppressed for small numbers,5/4/2023,CDO-23-0670
Tuolumne,2012,Q3,Naltrexone,,F,1,cell suppressed for small numbers,5/4/2023,CDO-23-0670
Tuolumne,2012,Q4,Naltrexone,,F,1,cell suppressed for small numbers,5/4/2023,CDO-23-0670
Tuolumne,2013,Q1,Naltrexone,,F,1,cell suppressed for small numbers,5/4/2023,CDO-23-0670
Tuolumne,2013,Q2,Naltrexone,,F,1,cell suppressed for small numbers,5/4/2023,CDO-23-0670
Tuolumne,2013,Q3,Naltrexone,,F,1,cell suppressed for small numbers,5/4/2023,CDO-23-0670
Tuolumne,2013,Q4,Naltrexone,,F,1,cell suppressed for small numbers,5/4/2023,CDO-23-0670
Tuolumne,2014,Q1,Naltrexone,,F,1,cell suppressed for small numbers,5/4/2023,CDO-23-0670
Tuolumne,2014,Q2,Naltrexone,,F,1,cell suppressed for small numbers,5/4/2023,CDO-23-0670
Tuolumne,2014,Q3,Naltrexone,,F,1,cell suppressed for small numbers,5/4/2023,CDO-23-0670
Tuolumne,2014,Q4,Naltrexone,,F,1,cell suppressed for small numbers,5/4/2023,CDO-23-0670
Tuolumne,2015,Q1,Naltrexone,,F,1,cell suppressed for small numbers,5/4/2023,CDO-23-0670
Tuolumne,2015,Q2,Naltrexone,,F,1,cell suppressed for small numbers,5/4/2023,CDO-23-0670
Tuolumne,2015,Q3,Naltrexone,,F,1,cell suppressed for small numbers,5/4/2023,CDO-23-0670
Tuolumne,2015,Q4,Naltrexone,,F,1,cell suppressed for small numbers,5/4/2023,CDO-23-0670
Tuolumne,2016,Q1,Naltrexone,,F,1,cell suppressed for small numbers,5/4/2023,CDO-23-0670
Tuolumne,2016,Q2,Naltrexone,,F,1,cell suppressed for small numbers,5/4/2023,CDO-23-0670
Tuolumne,2016,Q3,Naltrexone,,F,1,cell suppressed for small numbers,5/4/2023,CDO-23-0670
Tuolumne,2016,Q4,Naltrexone,,F,1,cell suppressed for small numbers,5/4/2023,CDO-23-0670
Tuolumne,2017,Q1,Naltrexone,,F,1,cell suppressed for small numbers,5/4/2023,CDO-23-0670
Tuolumne,2017,Q2,Naltrexone,,F,1,cell suppressed for small numbers,5/4/2023,CDO-23-0670
Tuolumne,2017,Q3,Naltrexone,,F,1,cell suppressed for small numbers,5/4/2023,CDO-23-0670
Tuolumne,2017,Q4,Naltrexone,,F,1,cell suppressed for small numbers,5/4/2023,CDO-23-0670
Tuolumne,2018,Q1,Naltrexone,,F,1,cell suppressed for small numbers,5/4/2023,CDO-23-0670
Tuolumne,2018,Q2,Naltrexone,,F,1,cell suppressed for small numbers,5/4/2023,CDO-23-0670
Tuolumne,2018,Q3,Naltrexone,,F,1,cell suppressed for small numbers,5/4/2023,CDO-23-0670
Tuolumne,2018,Q4,Naltrexone,,F,1,cell suppressed for small numbers,5/4/2023,CDO-23-0670
Tuolumne,2019,Q1,Naltrexone,,F,1,cell suppressed for small numbers,5/4/2023,CDO-23-0670
Tuolumne,2019,Q2,Naltrexone,11,F,,,5/4/2023,CDO-23-0670
Tuolumne,2019,Q3,Naltrexone,,F,1,cell suppressed for small numbers,5/4/2023,CDO-23-0670
Tuolumne,2019,Q4,Naltrexone,,F,1,cell suppressed for small numbers,5/4/2023,CDO-23-0670
Tuolumne,2020,Q1,Naltrexone,,F,1,cell suppressed for small numbers,5/4/2023,CDO-23-0670
Tuolumne,2020,Q2,Naltrexone,,F,1,cell suppressed for small numbers,5/4/2023,CDO-23-0670
Tuolumne,2020,Q3,Naltrexone,,F,1,cell suppressed for small numbers,5/4/2023,CDO-23-0670
Tuolumne,2020,Q4,Naltrexone,11,F,,,5/4/2023,CDO-23-0670
Tuolumne,2021,Q1,Naltrexone,17,F,,,5/4/2023,CDO-23-0670
Tuolumne,2021,Q2,Naltrexone,21,F,,,5/4/2023,CDO-23-0670
Tuolumne,2021,Q3,Naltrexone,18,F,,,5/4/2023,CDO-23-0670
Tuolumne,2021,Q4,Naltrexone,11,F,,,5/4/2023,CDO-23-0670
Ventura,2010,Q1,Naltrexone,,F,1,cell suppressed for small numbers,5/4/2023,CDO-23-0670
Ventura,2010,Q2,Naltrexone,,F,1,cell suppressed for small numbers,5/4/2023,CDO-23-0670
Ventura,2010,Q3,Naltrexone,,F,1,cell suppressed for small numbers,5/4/2023,CDO-23-0670
Ventura,2010,Q4,Naltrexone,,F,1,cell suppressed for small numbers,5/4/2023,CDO-23-0670
Ventura,2011,Q1,Naltrexone,,F,1,cell suppressed for small numbers,5/4/2023,CDO-23-0670
Ventura,2011,Q2,Naltrexone,,F,1,cell suppressed for small numbers,5/4/2023,CDO-23-0670
Ventura,2011,Q3,Naltrexone,,F,1,cell suppressed for small numbers,5/4/2023,CDO-23-0670
Ventura,2011,Q4,Naltrexone,,F,1,cell suppressed for small numbers,5/4/2023,CDO-23-0670
Ventura,2012,Q1,Naltrexone,,F,1,cell suppressed for small numbers,5/4/2023,CDO-23-0670
Ventura,2012,Q2,Naltrexone,,F,1,cell suppressed for small numbers,5/4/2023,CDO-23-0670
Ventura,2012,Q3,Naltrexone,,F,1,cell suppressed for small numbers,5/4/2023,CDO-23-0670
Ventura,2012,Q4,Naltrexone,,F,1,cell suppressed for small numbers,5/4/2023,CDO-23-0670
Ventura,2013,Q1,Naltrexone,,F,1,cell suppressed for small numbers,5/4/2023,CDO-23-0670
Ventura,2013,Q2,Naltrexone,,F,1,cell suppressed for small numbers,5/4/2023,CDO-23-0670
Ventura,2013,Q3,Naltrexone,,F,1,cell suppressed for small numbers,5/4/2023,CDO-23-0670
Ventura,2013,Q4,Naltrexone,13,F,,,5/4/2023,CDO-23-0670
Ventura,2014,Q1,Naltrexone,25,F,,,5/4/2023,CDO-23-0670
Ventura,2014,Q2,Naltrexone,38,F,,,5/4/2023,CDO-23-0670
Ventura,2014,Q3,Naltrexone,38,F,,,5/4/2023,CDO-23-0670
Ventura,2014,Q4,Naltrexone,35,F,,,5/4/2023,CDO-23-0670
Ventura,2015,Q1,Naltrexone,42,F,,,5/4/2023,CDO-23-0670
Ventura,2015,Q2,Naltrexone,39,F,,,5/4/2023,CDO-23-0670
Ventura,2015,Q3,Naltrexone,41,F,,,5/4/2023,CDO-23-0670
Ventura,2015,Q4,Naltrexone,46,F,,,5/4/2023,CDO-23-0670
Ventura,2016,Q1,Naltrexone,50,F,,,5/4/2023,CDO-23-0670
Ventura,2016,Q2,Naltrexone,46,F,,,5/4/2023,CDO-23-0670
Ventura,2016,Q3,Naltrexone,65,F,,,5/4/2023,CDO-23-0670
Ventura,2016,Q4,Naltrexone,62,F,,,5/4/2023,CDO-23-0670
Ventura,2017,Q1,Naltrexone,79,F,,,5/4/2023,CDO-23-0670
Ventura,2017,Q2,Naltrexone,77,F,,,5/4/2023,CDO-23-0670
Ventura,2017,Q3,Naltrexone,119,F,,,5/4/2023,CDO-23-0670
Ventura,2017,Q4,Naltrexone,135,F,,,5/4/2023,CDO-23-0670
Ventura,2018,Q1,Naltrexone,133,F,,,5/4/2023,CDO-23-0670
Ventura,2018,Q2,Naltrexone,143,F,,,5/4/2023,CDO-23-0670
Ventura,2018,Q3,Naltrexone,133,F,,,5/4/2023,CDO-23-0670
Ventura,2018,Q4,Naltrexone,129,F,,,5/4/2023,CDO-23-0670
Ventura,2019,Q1,Naltrexone,134,F,,,5/4/2023,CDO-23-0670
Ventura,2019,Q2,Naltrexone,147,F,,,5/4/2023,CDO-23-0670
Ventura,2019,Q3,Naltrexone,195,F,,,5/4/2023,CDO-23-0670
Ventura,2019,Q4,Naltrexone,187,F,,,5/4/2023,CDO-23-0670
