County,Year,Medication_Assisted_Treatment,members,status,annotation,annotation_description,Date_of_Data,CDO Approval Number
Plumas / Sierra,2013,Naltrexone,,F,1,cell suppressed for small numbers,5/4/2023,CDO-23-0670
Plumas / Sierra,2014,Naltrexone,,F,1,cell suppressed for small numbers,5/4/2023,CDO-23-0670
Plumas / Sierra,2015,Naltrexone,,F,1,cell suppressed for small numbers,5/4/2023,CDO-23-0670
Plumas / Sierra,2016,Naltrexone,,F,1,cell suppressed for small numbers,5/4/2023,CDO-23-0670
Plumas / Sierra,2017,Naltrexone,12,F,,,5/4/2023,CDO-23-0670
Plumas / Sierra,2018,Naltrexone,19,F,,,5/4/2023,CDO-23-0670
Plumas / Sierra,2019,Naltrexone,21,F,,,5/4/2023,CDO-23-0670
Plumas / Sierra,2020,Naltrexone,35,F,,,5/4/2023,CDO-23-0670
Plumas / Sierra,2021,Naltrexone,30,F,,,5/4/2023,CDO-23-0670
Plumas / Sierra,2022,Naltrexone,34,F,,,1/10/2025,CDO-25-0612
Riverside,2010,Naltrexone,,F,1,cell suppressed for small numbers,5/4/2023,CDO-23-0670
Riverside,2011,Naltrexone,11,F,,,5/4/2023,CDO-23-0670
Riverside,2012,Naltrexone,,F,1,cell suppressed for small numbers,5/4/2023,CDO-23-0670
Riverside,2013,Naltrexone,,F,1,cell suppressed for small numbers,5/4/2023,CDO-23-0670
Riverside,2014,Naltrexone,78,F,,,5/4/2023,CDO-23-0670
Riverside,2015,Naltrexone,126,F,,,5/4/2023,CDO-23-0670
Riverside,2016,Naltrexone,156,F,,,5/4/2023,CDO-23-0670
Riverside,2017,Naltrexone,389,F,,,5/4/2023,CDO-23-0670
Riverside,2018,Naltrexone,558,F,,,5/4/2023,CDO-23-0670
Riverside,2019,Naltrexone,856,F,,,5/4/2023,CDO-23-0670
Riverside,2020,Naltrexone,934,F,,,5/4/2023,CDO-23-0670
Riverside,2021,Naltrexone,935,F,,,5/4/2023,CDO-23-0670
Riverside,2022,Naltrexone,1340,F,,,1/10/2025,CDO-25-0612
Riverside,2023,Naltrexone,1737,F,,,10/17/2025,
Riverside,2024,Naltrexone,2212,F,,,10/17/2025,
Sacramento,2010,Naltrexone,17,F,,,5/4/2023,CDO-23-0670
Sacramento,2011,Naltrexone,18,F,,,5/4/2023,CDO-23-0670
Sacramento,2012,Naltrexone,20,F,,,5/4/2023,CDO-23-0670
Sacramento,2013,Naltrexone,20,F,,,5/4/2023,CDO-23-0670
Sacramento,2014,Naltrexone,60,F,,,5/4/2023,CDO-23-0670
Sacramento,2015,Naltrexone,108,F,,,5/4/2023,CDO-23-0670
Sacramento,2016,Naltrexone,190,F,,,5/4/2023,CDO-23-0670
Sacramento,2017,Naltrexone,261,F,,,5/4/2023,CDO-23-0670
Sacramento,2018,Naltrexone,388,F,,,5/4/2023,CDO-23-0670
Sacramento,2019,Naltrexone,540,F,,,5/4/2023,CDO-23-0670
Sacramento,2020,Naltrexone,628,F,,,5/4/2023,CDO-23-0670
Sacramento,2021,Naltrexone,812,F,,,5/4/2023,CDO-23-0670
Sacramento,2022,Naltrexone,1004,F,,,1/10/2025,CDO-25-0612
Sacramento,2023,Naltrexone,1280,F,,,10/17/2025,
Sacramento,2024,Naltrexone,1590,F,,,10/17/2025,
San Benito,2010,Naltrexone,0,F,,,5/4/2023,CDO-23-0670
San Benito,2011,Naltrexone,0,F,,,5/4/2023,CDO-23-0670
San Benito,2012,Naltrexone,0,F,,,5/4/2023,CDO-23-0670
San Benito,2013,Naltrexone,0,F,,,5/4/2023,CDO-23-0670
San Benito,2014,Naltrexone,,F,1,cell suppressed for small numbers,5/4/2023,CDO-23-0670
San Benito,2015,Naltrexone,0,F,,,5/4/2023,CDO-23-0670
San Benito,2016,Naltrexone,,F,1,cell suppressed for small numbers,5/4/2023,CDO-23-0670
San Benito,2017,Naltrexone,,F,1,cell suppressed for small numbers,5/4/2023,CDO-23-0670
San Benito,2018,Naltrexone,,F,1,cell suppressed for small numbers,5/4/2023,CDO-23-0670
San Benito,2019,Naltrexone,,F,1,cell suppressed for small numbers,5/4/2023,CDO-23-0670
San Benito,2020,Naltrexone,17,F,,,5/4/2023,CDO-23-0670
San Benito,2021,Naltrexone,20,F,,,5/4/2023,CDO-23-0670
San Benito,2022,Naltrexone,14,F,,,1/10/2025,CDO-25-0612
San Benito,2023,Naltrexone,22,F,,,10/17/2025,
San Benito,2024,Naltrexone,46,F,,,10/17/2025,
San Bernardino,2010,Naltrexone,,F,1,cell suppressed for small numbers,5/4/2023,CDO-23-0670
San Bernardino,2011,Naltrexone,,F,1,cell suppressed for small numbers,5/4/2023,CDO-23-0670
San Bernardino,2012,Naltrexone,,F,1,cell suppressed for small numbers,5/4/2023,CDO-23-0670
San Bernardino,2013,Naltrexone,,F,1,cell suppressed for small numbers,5/4/2023,CDO-23-0670
San Bernardino,2014,Naltrexone,59,F,,,5/4/2023,CDO-23-0670
San Bernardino,2015,Naltrexone,127,F,,,5/4/2023,CDO-23-0670
San Bernardino,2016,Naltrexone,152,F,,,5/4/2023,CDO-23-0670
San Bernardino,2017,Naltrexone,303,F,,,5/4/2023,CDO-23-0670
San Bernardino,2018,Naltrexone,535,F,,,5/4/2023,CDO-23-0670
San Bernardino,2019,Naltrexone,748,F,,,5/4/2023,CDO-23-0670
San Bernardino,2020,Naltrexone,752,F,,,5/4/2023,CDO-23-0670
San Bernardino,2021,Naltrexone,893,F,,,5/4/2023,CDO-23-0670
San Bernardino,2022,Naltrexone,1003,F,,,1/10/2025,CDO-25-0612
San Bernardino,2023,Naltrexone,1414,F,,,10/17/2025,
San Bernardino,2024,Naltrexone,1900,F,,,10/17/2025,
San Diego,2010,Naltrexone,48,F,,,5/4/2023,CDO-23-0670
San Diego,2011,Naltrexone,57,F,,,5/4/2023,CDO-23-0670
San Diego,2012,Naltrexone,79,F,,,5/4/2023,CDO-23-0670
San Diego,2013,Naltrexone,46,F,,,5/4/2023,CDO-23-0670
San Diego,2014,Naltrexone,195,F,,,5/4/2023,CDO-23-0670
San Diego,2015,Naltrexone,356,F,,,5/4/2023,CDO-23-0670
San Diego,2016,Naltrexone,568,F,,,5/4/2023,CDO-23-0670
San Diego,2017,Naltrexone,890,F,,,5/4/2023,CDO-23-0670
San Diego,2018,Naltrexone,1158,F,,,5/4/2023,CDO-23-0670
San Diego,2019,Naltrexone,1615,F,,,5/4/2023,CDO-23-0670
San Diego,2020,Naltrexone,1787,F,,,5/4/2023,CDO-23-0670
San Diego,2021,Naltrexone,2250,F,,,5/4/2023,CDO-23-0670
San Diego,2022,Naltrexone,2734,F,,,1/10/2025,CDO-25-0612
San Diego,2023,Naltrexone,3391,F,,,10/17/2025,
San Diego,2024,Naltrexone,4288,F,,,10/17/2025,
San Francisco,2010,Naltrexone,29,F,,,5/4/2023,CDO-23-0670
San Francisco,2011,Naltrexone,28,F,,,5/4/2023,CDO-23-0670
San Francisco,2012,Naltrexone,27,F,,,5/4/2023,CDO-23-0670
San Francisco,2013,Naltrexone,37,F,,,5/4/2023,CDO-23-0670
San Francisco,2014,Naltrexone,259,F,,,5/4/2023,CDO-23-0670
San Francisco,2015,Naltrexone,347,F,,,5/4/2023,CDO-23-0670
San Francisco,2016,Naltrexone,448,F,,,5/4/2023,CDO-23-0670
San Francisco,2017,Naltrexone,582,F,,,5/4/2023,CDO-23-0670
San Francisco,2018,Naltrexone,723,F,,,5/4/2023,CDO-23-0670
San Francisco,2019,Naltrexone,796,F,,,5/4/2023,CDO-23-0670
San Francisco,2020,Naltrexone,770,F,,,5/4/2023,CDO-23-0670
San Francisco,2021,Naltrexone,894,F,,,5/4/2023,CDO-23-0670
San Francisco,2022,Naltrexone,976,F,,,1/10/2025,CDO-25-0612
San Francisco,2023,Naltrexone,1127,F,,,10/17/2025,
San Francisco,2024,Naltrexone,1243,F,,,10/17/2025,
San Joaquin,2010,Naltrexone,,F,1,cell suppressed for small numbers,5/4/2023,CDO-23-0670
San Joaquin,2011,Naltrexone,,F,1,cell suppressed for small numbers,5/4/2023,CDO-23-0670
San Joaquin,2012,Naltrexone,,F,1,cell suppressed for small numbers,5/4/2023,CDO-23-0670
San Joaquin,2013,Naltrexone,,F,1,cell suppressed for small numbers,5/4/2023,CDO-23-0670
San Joaquin,2014,Naltrexone,,F,1,cell suppressed for small numbers,5/4/2023,CDO-23-0670
San Joaquin,2015,Naltrexone,13,F,,,5/4/2023,CDO-23-0670
San Joaquin,2016,Naltrexone,24,F,,,5/4/2023,CDO-23-0670
San Joaquin,2017,Naltrexone,55,F,,,5/4/2023,CDO-23-0670
San Joaquin,2018,Naltrexone,90,F,,,5/4/2023,CDO-23-0670
San Joaquin,2019,Naltrexone,175,F,,,5/4/2023,CDO-23-0670
San Joaquin,2020,Naltrexone,237,F,,,5/4/2023,CDO-23-0670
San Joaquin,2021,Naltrexone,242,F,,,5/4/2023,CDO-23-0670
San Joaquin,2022,Naltrexone,337,F,,,1/10/2025,CDO-25-0612
San Joaquin,2023,Naltrexone,419,F,,,10/17/2025,
San Joaquin,2024,Naltrexone,450,F,,,10/17/2025,
San Luis Obispo,2010,Naltrexone,,F,1,cell suppressed for small numbers,5/4/2023,CDO-23-0670
San Luis Obispo,2011,Naltrexone,,F,1,cell suppressed for small numbers,5/4/2023,CDO-23-0670
San Luis Obispo,2012,Naltrexone,,F,1,cell suppressed for small numbers,5/4/2023,CDO-23-0670
San Luis Obispo,2013,Naltrexone,,F,1,cell suppressed for small numbers,5/4/2023,CDO-23-0670
San Luis Obispo,2014,Naltrexone,25,F,,,5/4/2023,CDO-23-0670
San Luis Obispo,2015,Naltrexone,55,F,,,5/4/2023,CDO-23-0670
San Luis Obispo,2016,Naltrexone,58,F,,,5/4/2023,CDO-23-0670
San Luis Obispo,2017,Naltrexone,83,F,,,5/4/2023,CDO-23-0670
San Luis Obispo,2018,Naltrexone,120,F,,,5/4/2023,CDO-23-0670
San Luis Obispo,2019,Naltrexone,156,F,,,5/4/2023,CDO-23-0670
San Luis Obispo,2020,Naltrexone,173,F,,,5/4/2023,CDO-23-0670
San Luis Obispo,2021,Naltrexone,215,F,,,5/4/2023,CDO-23-0670
San Luis Obispo,2022,Naltrexone,256,F,,,1/10/2025,CDO-25-0612
San Luis Obispo,2023,Naltrexone,307,F,,,10/17/2025,
San Luis Obispo,2024,Naltrexone,289,F,,,10/17/2025,
San Mateo,2010,Naltrexone,,F,1,cell suppressed for small numbers,5/4/2023,CDO-23-0670
San Mateo,2011,Naltrexone,16,F,,,5/4/2023,CDO-23-0670
San Mateo,2012,Naltrexone,20,F,,,5/4/2023,CDO-23-0670
San Mateo,2013,Naltrexone,23,F,,,5/4/2023,CDO-23-0670
San Mateo,2014,Naltrexone,63,F,,,5/4/2023,CDO-23-0670
San Mateo,2015,Naltrexone,123,F,,,5/4/2023,CDO-23-0670
San Mateo,2016,Naltrexone,240,F,,,5/4/2023,CDO-23-0670
San Mateo,2017,Naltrexone,282,F,,,5/4/2023,CDO-23-0670
San Mateo,2018,Naltrexone,317,F,,,5/4/2023,CDO-23-0670
San Mateo,2019,Naltrexone,342,F,,,5/4/2023,CDO-23-0670
San Mateo,2020,Naltrexone,325,F,,,5/4/2023,CDO-23-0670
San Mateo,2021,Naltrexone,360,F,,,5/4/2023,CDO-23-0670
San Mateo,2022,Naltrexone,417,F,,,1/10/2025,CDO-25-0612
San Mateo,2023,Naltrexone,496,F,,,10/17/2025,
San Mateo,2024,Naltrexone,515,F,,,10/17/2025,
Santa Barbara,2010,Naltrexone,17,F,,,5/4/2023,CDO-23-0670
Santa Barbara,2011,Naltrexone,,F,1,cell suppressed for small numbers,5/4/2023,CDO-23-0670
Santa Barbara,2012,Naltrexone,,F,1,cell suppressed for small numbers,5/4/2023,CDO-23-0670
Santa Barbara,2013,Naltrexone,,F,1,cell suppressed for small numbers,5/4/2023,CDO-23-0670
Santa Barbara,2014,Naltrexone,22,F,,,5/4/2023,CDO-23-0670
Santa Barbara,2015,Naltrexone,47,F,,,5/4/2023,CDO-23-0670
Santa Barbara,2016,Naltrexone,90,F,,,5/4/2023,CDO-23-0670
Santa Barbara,2017,Naltrexone,127,F,,,5/4/2023,CDO-23-0670
Santa Barbara,2018,Naltrexone,156,F,,,5/4/2023,CDO-23-0670
Santa Barbara,2019,Naltrexone,208,F,,,5/4/2023,CDO-23-0670
Santa Barbara,2020,Naltrexone,299,F,,,5/4/2023,CDO-23-0670
Santa Barbara,2021,Naltrexone,324,F,,,5/4/2023,CDO-23-0670
Santa Barbara,2022,Naltrexone,451,F,,,1/10/2025,CDO-25-0612
Santa Barbara,2023,Naltrexone,577,F,,,10/17/2025,
Santa Barbara,2024,Naltrexone,640,F,,,10/17/2025,
Santa Clara,2010,Naltrexone,,F,1,cell suppressed for small numbers,5/4/2023,CDO-23-0670
Santa Clara,2011,Naltrexone,,F,1,cell suppressed for small numbers,5/4/2023,CDO-23-0670
Santa Clara,2012,Naltrexone,11,F,,,5/4/2023,CDO-23-0670
Santa Clara,2013,Naltrexone,,F,1,cell suppressed for small numbers,5/4/2023,CDO-23-0670
Santa Clara,2014,Naltrexone,56,F,,,5/4/2023,CDO-23-0670
Santa Clara,2015,Naltrexone,87,F,,,5/4/2023,CDO-23-0670
Santa Clara,2016,Naltrexone,117,F,,,5/4/2023,CDO-23-0670
Santa Clara,2017,Naltrexone,237,F,,,5/4/2023,CDO-23-0670
Santa Clara,2018,Naltrexone,335,F,,,5/4/2023,CDO-23-0670
Santa Clara,2019,Naltrexone,376,F,,,5/4/2023,CDO-23-0670
Santa Clara,2020,Naltrexone,441,F,,,5/4/2023,CDO-23-0670
Santa Clara,2021,Naltrexone,536,F,,,5/4/2023,CDO-23-0670
Santa Clara,2022,Naltrexone,708,F,,,1/10/2025,CDO-25-0612
Santa Clara,2023,Naltrexone,882,F,,,10/17/2025,
Santa Clara,2024,Naltrexone,1019,F,,,10/17/2025,
Santa Cruz,2010,Naltrexone,,F,1,cell suppressed for small numbers,5/4/2023,CDO-23-0670
Santa Cruz,2011,Naltrexone,,F,1,cell suppressed for small numbers,5/4/2023,CDO-23-0670
Santa Cruz,2012,Naltrexone,,F,1,cell suppressed for small numbers,5/4/2023,CDO-23-0670
Santa Cruz,2013,Naltrexone,,F,1,cell suppressed for small numbers,5/4/2023,CDO-23-0670
Santa Cruz,2014,Naltrexone,46,F,,,5/4/2023,CDO-23-0670
Santa Cruz,2015,Naltrexone,113,F,,,5/4/2023,CDO-23-0670
Santa Cruz,2016,Naltrexone,131,F,,,5/4/2023,CDO-23-0670
Santa Cruz,2017,Naltrexone,181,F,,,5/4/2023,CDO-23-0670
Santa Cruz,2018,Naltrexone,200,F,,,5/4/2023,CDO-23-0670
Santa Cruz,2019,Naltrexone,260,F,,,5/4/2023,CDO-23-0670
Santa Cruz,2020,Naltrexone,271,F,,,5/4/2023,CDO-23-0670
Santa Cruz,2021,Naltrexone,313,F,,,5/4/2023,CDO-23-0670
Santa Cruz,2022,Naltrexone,433,F,,,1/10/2025,CDO-25-0612
Santa Cruz,2023,Naltrexone,557,F,,,10/17/2025,
Santa Cruz,2024,Naltrexone,609,F,,,10/17/2025,
Shasta,2010,Naltrexone,0,F,,,5/4/2023,CDO-23-0670
Shasta,2011,Naltrexone,,F,1,cell suppressed for small numbers,5/4/2023,CDO-23-0670
Shasta,2012,Naltrexone,,F,1,cell suppressed for small numbers,5/4/2023,CDO-23-0670
Shasta,2013,Naltrexone,,F,1,cell suppressed for small numbers,5/4/2023,CDO-23-0670
Shasta,2014,Naltrexone,19,F,,,5/4/2023,CDO-23-0670
Shasta,2015,Naltrexone,50,F,,,5/4/2023,CDO-23-0670
Shasta,2016,Naltrexone,63,F,,,5/4/2023,CDO-23-0670
Shasta,2017,Naltrexone,86,F,,,5/4/2023,CDO-23-0670
Shasta,2018,Naltrexone,115,F,,,5/4/2023,CDO-23-0670
Shasta,2019,Naltrexone,191,F,,,5/4/2023,CDO-23-0670
Shasta,2020,Naltrexone,222,F,,,5/4/2023,CDO-23-0670
Shasta,2021,Naltrexone,233,F,,,5/4/2023,CDO-23-0670
Shasta,2022,Naltrexone,339,F,,,1/10/2025,CDO-25-0612
Shasta,2023,Naltrexone,461,F,,,10/17/2025,
Shasta,2024,Naltrexone,444,F,,,10/17/2025,
Sierra,2023,Naltrexone,,F,1,cell suppressed for small numbers,10/17/2025,
Sierra,2024,Naltrexone,,F,1,cell suppressed for small numbers,10/17/2025,
Siskiyou,2023,Naltrexone,86,F,,,10/17/2025,
Siskiyou,2024,Naltrexone,72,F,,,10/17/2025,
Siskiyou / Trinity,2010,Naltrexone,0,F,,,5/4/2023,CDO-23-0670
Siskiyou / Trinity,2011,Naltrexone,0,F,,,5/4/2023,CDO-23-0670
Siskiyou / Trinity,2012,Naltrexone,0,F,,,5/4/2023,CDO-23-0670
Siskiyou / Trinity,2013,Naltrexone,0,F,,,5/4/2023,CDO-23-0670
Siskiyou / Trinity,2014,Naltrexone,0,F,,,5/4/2023,CDO-23-0670
Siskiyou / Trinity,2015,Naltrexone,14,F,,,5/4/2023,CDO-23-0670
Siskiyou / Trinity,2016,Naltrexone,16,F,,,5/4/2023,CDO-23-0670
Siskiyou / Trinity,2017,Naltrexone,35,F,,,5/4/2023,CDO-23-0670
Siskiyou / Trinity,2018,Naltrexone,56,F,,,5/4/2023,CDO-23-0670
Siskiyou / Trinity,2019,Naltrexone,54,F,,,5/4/2023,CDO-23-0670
Siskiyou / Trinity,2020,Naltrexone,77,F,,,5/4/2023,CDO-23-0670
Siskiyou / Trinity,2021,Naltrexone,66,F,,,5/4/2023,CDO-23-0670
Siskiyou / Trinity,2022,Naltrexone,84,F,,,1/10/2025,CDO-25-0612
Solano,2010,Naltrexone,,F,1,cell suppressed for small numbers,5/4/2023,CDO-23-0670
Solano,2011,Naltrexone,,F,1,cell suppressed for small numbers,5/4/2023,CDO-23-0670
Solano,2012,Naltrexone,,F,1,cell suppressed for small numbers,5/4/2023,CDO-23-0670
Solano,2013,Naltrexone,,F,1,cell suppressed for small numbers,5/4/2023,CDO-23-0670
Solano,2014,Naltrexone,14,F,,,5/4/2023,CDO-23-0670
Solano,2015,Naltrexone,22,F,,,5/4/2023,CDO-23-0670
Solano,2016,Naltrexone,51,F,,,5/4/2023,CDO-23-0670
Solano,2017,Naltrexone,73,F,,,5/4/2023,CDO-23-0670
Solano,2018,Naltrexone,110,F,,,5/4/2023,CDO-23-0670
Solano,2019,Naltrexone,126,F,,,5/4/2023,CDO-23-0670
Solano,2020,Naltrexone,159,F,,,5/4/2023,CDO-23-0670
Solano,2021,Naltrexone,190,F,,,5/4/2023,CDO-23-0670
Solano,2022,Naltrexone,242,F,,,1/10/2025,CDO-25-0612
Solano,2023,Naltrexone,332,F,,,10/17/2025,
Solano,2024,Naltrexone,493,F,,,10/17/2025,
Sonoma,2010,Naltrexone,,F,1,cell suppressed for small numbers,5/4/2023,CDO-23-0670
Sonoma,2011,Naltrexone,,F,1,cell suppressed for small numbers,5/4/2023,CDO-23-0670
Sonoma,2012,Naltrexone,,F,1,cell suppressed for small numbers,5/4/2023,CDO-23-0670
Sonoma,2013,Naltrexone,,F,1,cell suppressed for small numbers,5/4/2023,CDO-23-0670
Sonoma,2014,Naltrexone,36,F,,,5/4/2023,CDO-23-0670
Sonoma,2015,Naltrexone,58,F,,,5/4/2023,CDO-23-0670
Sonoma,2016,Naltrexone,85,F,,,5/4/2023,CDO-23-0670
Sonoma,2017,Naltrexone,157,F,,,5/4/2023,CDO-23-0670
Sonoma,2018,Naltrexone,200,F,,,5/4/2023,CDO-23-0670
Sonoma,2019,Naltrexone,277,F,,,5/4/2023,CDO-23-0670
Sonoma,2020,Naltrexone,283,F,,,5/4/2023,CDO-23-0670
Sonoma,2021,Naltrexone,342,F,,,5/4/2023,CDO-23-0670
Sonoma,2022,Naltrexone,404,F,,,1/10/2025,CDO-25-0612
Sonoma,2023,Naltrexone,509,F,,,10/17/2025,
Sonoma,2024,Naltrexone,630,F,,,10/17/2025,
Stanislaus,2010,Naltrexone,,F,1,cell suppressed for small numbers,5/4/2023,CDO-23-0670
Stanislaus,2011,Naltrexone,,F,1,cell suppressed for small numbers,5/4/2023,CDO-23-0670
Stanislaus,2012,Naltrexone,,F,1,cell suppressed for small numbers,5/4/2023,CDO-23-0670
Stanislaus,2013,Naltrexone,,F,1,cell suppressed for small numbers,5/4/2023,CDO-23-0670
Stanislaus,2014,Naltrexone,14,F,,,5/4/2023,CDO-23-0670
Stanislaus,2015,Naltrexone,13,F,,,5/4/2023,CDO-23-0670
Stanislaus,2016,Naltrexone,23,F,,,5/4/2023,CDO-23-0670
Stanislaus,2017,Naltrexone,28,F,,,5/4/2023,CDO-23-0670
Stanislaus,2018,Naltrexone,38,F,,,5/4/2023,CDO-23-0670
Stanislaus,2019,Naltrexone,82,F,,,5/4/2023,CDO-23-0670
Stanislaus,2020,Naltrexone,112,F,,,5/4/2023,CDO-23-0670
Stanislaus,2021,Naltrexone,142,F,,,5/4/2023,CDO-23-0670
Stanislaus,2022,Naltrexone,195,F,,,1/10/2025,CDO-25-0612
Stanislaus,2023,Naltrexone,395,F,,,10/17/2025,
Stanislaus,2024,Naltrexone,486,F,,,10/17/2025,
Statewide,2010,Naltrexone,320,F,,,5/4/2023,CDO-23-0670
Statewide,2011,Naltrexone,341,F,,,5/4/2023,CDO-23-0670
Statewide,2012,Naltrexone,357,F,,,5/4/2023,CDO-23-0670
Statewide,2013,Naltrexone,344,F,,,5/4/2023,CDO-23-0670
Statewide,2014,Naltrexone,1884,F,,,5/4/2023,CDO-23-0670
Statewide,2015,Naltrexone,3449,F,,,5/4/2023,CDO-23-0670
Statewide,2016,Naltrexone,5021,F,,,5/4/2023,CDO-23-0670
Statewide,2017,Naltrexone,7810,F,,,5/4/2023,CDO-23-0670
Statewide,2018,Naltrexone,10843,F,,,5/4/2023,CDO-23-0670
Statewide,2019,Naltrexone,14526,F,,,5/4/2023,CDO-23-0670
Statewide,2020,Naltrexone,16288,F,,,5/4/2023,CDO-23-0670
Statewide,2021,Naltrexone,19970,F,,,5/4/2023,CDO-23-0670
Statewide,2022,Naltrexone,25595,F,,,1/10/2025,CDO-25-0612
Statewide,2023,Naltrexone,33252,F,,,10/17/2025,
Statewide,2024,Naltrexone,40788,F,,,10/17/2025,
Sutter,2010,Naltrexone,,F,1,cell suppressed for small numbers,5/4/2023,CDO-23-0670
Sutter,2011,Naltrexone,,F,1,cell suppressed for small numbers,5/4/2023,CDO-23-0670
Sutter,2012,Naltrexone,,F,1,cell suppressed for small numbers,5/4/2023,CDO-23-0670
Sutter,2013,Naltrexone,,F,1,cell suppressed for small numbers,5/4/2023,CDO-23-0670
Sutter,2014,Naltrexone,,F,1,cell suppressed for small numbers,5/4/2023,CDO-23-0670
Sutter,2015,Naltrexone,,F,1,cell suppressed for small numbers,5/4/2023,CDO-23-0670
Sutter,2016,Naltrexone,,F,1,cell suppressed for small numbers,5/4/2023,CDO-23-0670
Sutter,2017,Naltrexone,26,F,,,5/4/2023,CDO-23-0670
Sutter,2018,Naltrexone,20,F,,,5/4/2023,CDO-23-0670
Sutter,2019,Naltrexone,17,F,,,5/4/2023,CDO-23-0670
Sutter,2020,Naltrexone,18,F,,,5/4/2023,CDO-23-0670
Sutter,2021,Naltrexone,41,F,,,5/4/2023,CDO-23-0670
Sutter,2022,Naltrexone,56,F,,,1/10/2025,CDO-25-0612
Sutter,2023,Naltrexone,69,F,,,10/17/2025,
Sutter,2024,Naltrexone,99,F,,,10/17/2025,
Tehama,2010,Naltrexone,0,F,,,5/4/2023,CDO-23-0670
Tehama,2011,Naltrexone,,F,1,cell suppressed for small numbers,5/4/2023,CDO-23-0670
Tehama,2012,Naltrexone,0,F,,,5/4/2023,CDO-23-0670
Tehama,2013,Naltrexone,0,F,,,5/4/2023,CDO-23-0670
Tehama,2014,Naltrexone,,F,1,cell suppressed for small numbers,5/4/2023,CDO-23-0670
Tehama,2015,Naltrexone,,F,1,cell suppressed for small numbers,5/4/2023,CDO-23-0670
Tehama,2016,Naltrexone,,F,1,cell suppressed for small numbers,5/4/2023,CDO-23-0670
Tehama,2017,Naltrexone,12,F,,,5/4/2023,CDO-23-0670
Tehama,2018,Naltrexone,32,F,,,5/4/2023,CDO-23-0670
Tehama,2019,Naltrexone,62,F,,,5/4/2023,CDO-23-0670
Tehama,2020,Naltrexone,48,F,,,5/4/2023,CDO-23-0670
Tehama,2021,Naltrexone,37,F,,,5/4/2023,CDO-23-0670
Tehama,2022,Naltrexone,78,F,,,1/10/2025,CDO-25-0612
Tehama,2023,Naltrexone,104,F,,,10/17/2025,
Tehama,2024,Naltrexone,125,F,,,10/17/2025,
Trinity,2023,Naltrexone,24,F,,,10/17/2025,
Trinity,2024,Naltrexone,24,F,,,10/17/2025,
Tulare,2010,Naltrexone,,F,1,cell suppressed for small numbers,5/4/2023,CDO-23-0670
Tulare,2011,Naltrexone,,F,1,cell suppressed for small numbers,5/4/2023,CDO-23-0670
Tulare,2012,Naltrexone,,F,1,cell suppressed for small numbers,5/4/2023,CDO-23-0670
Tulare,2013,Naltrexone,,F,1,cell suppressed for small numbers,5/4/2023,CDO-23-0670
Tulare,2014,Naltrexone,,F,1,cell suppressed for small numbers,5/4/2023,CDO-23-0670
Tulare,2015,Naltrexone,34,F,,,5/4/2023,CDO-23-0670
Tulare,2016,Naltrexone,21,F,,,5/4/2023,CDO-23-0670
Tulare,2017,Naltrexone,31,F,,,5/4/2023,CDO-23-0670
Tulare,2018,Naltrexone,66,F,,,5/4/2023,CDO-23-0670
Tulare,2019,Naltrexone,68,F,,,5/4/2023,CDO-23-0670
Tulare,2020,Naltrexone,84,F,,,5/4/2023,CDO-23-0670
Tulare,2021,Naltrexone,164,F,,,5/4/2023,CDO-23-0670
Tulare,2022,Naltrexone,244,F,,,1/10/2025,CDO-25-0612
Tulare,2023,Naltrexone,299,F,,,10/17/2025,
Tulare,2024,Naltrexone,337,F,,,10/17/2025,
Tuolumne,2010,Naltrexone,,F,1,cell suppressed for small numbers,5/4/2023,CDO-23-0670
Tuolumne,2011,Naltrexone,,F,1,cell suppressed for small numbers,5/4/2023,CDO-23-0670
Tuolumne,2012,Naltrexone,,F,1,cell suppressed for small numbers,5/4/2023,CDO-23-0670
Tuolumne,2013,Naltrexone,,F,1,cell suppressed for small numbers,5/4/2023,CDO-23-0670
Tuolumne,2014,Naltrexone,,F,1,cell suppressed for small numbers,5/4/2023,CDO-23-0670
Tuolumne,2015,Naltrexone,,F,1,cell suppressed for small numbers,5/4/2023,CDO-23-0670
Tuolumne,2016,Naltrexone,,F,1,cell suppressed for small numbers,5/4/2023,CDO-23-0670
Tuolumne,2017,Naltrexone,13,F,,,5/4/2023,CDO-23-0670
Tuolumne,2018,Naltrexone,20,F,,,5/4/2023,CDO-23-0670
Tuolumne,2019,Naltrexone,22,F,,,5/4/2023,CDO-23-0670
Tuolumne,2020,Naltrexone,25,F,,,5/4/2023,CDO-23-0670
Tuolumne,2021,Naltrexone,42,F,,,5/4/2023,CDO-23-0670
Tuolumne,2022,Naltrexone,72,F,,,1/10/2025,CDO-25-0612
Tuolumne,2023,Naltrexone,78,F,,,10/17/2025,
Tuolumne,2024,Naltrexone,95,F,,,10/17/2025,
Ventura,2010,Naltrexone,11,F,,,5/4/2023,CDO-23-0670
Ventura,2011,Naltrexone,12,F,,,5/4/2023,CDO-23-0670
Ventura,2012,Naltrexone,15,F,,,5/4/2023,CDO-23-0670
Ventura,2013,Naltrexone,17,F,,,5/4/2023,CDO-23-0670
Ventura,2014,Naltrexone,67,F,,,5/4/2023,CDO-23-0670
Ventura,2015,Naltrexone,92,F,,,5/4/2023,CDO-23-0670
