X,Y,OBJECTID,County_Code,Application_Number,Legal_Entity_Name,Facility_Name,Facility_Address1,Facility_Address2,Additional_Facility_Locations,Facility_City,Facility_State,Facility_Zip,Facility_Phone,Type_of_Application,Program_Code,Treatment_Capacity,Total_Capacity,Expiration_Date,Target_Population,Incident_Medical_Services,Adolescent_Waiver,F20,F21,F22,F23,F24,F25,F26,F27,F28,F29,F30,F31,F32,F33,F34,F35,F36,F37,F38,F39,F40,F41,F42,F43,F44,F45,F46,F47,Latitude,Longitude,CountyName
-117.120283533,32.948072326,1827,37,370229AP,INFINITY RECOVERY LLC ,INFINITY RECOVERY LLC ,9486 OWL COURT,,,SAN DIEGO,CA,92129,(858) 538-9561,Licensed,RES-DETOX,6,6,5/31/2026,1.1 --- CO-ED,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.948151618684,-117.120480591953,San Diego County
-117.018521613,32.7924141390001,1828,37,370228AN,COMMUNITY REUNIFICATION PROJECT,COMMUNITY REUNIFICATION PROJECT,6280 JACKSON DRIVE,SUITE 8,,SAN DIEGO,CA,92119,(619) 324-4893,Certified,NON,0,0,6/30/2026,1.1 --- CO-ED,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.792698285911,-117.018374762041,San Diego County
-117.144634806,32.897846789,1829,37,370227AP,PROJECT RECOVERY LLC,PROJECT RECOVERY SAN DIEGO,9760 BIRCH CANYON PLACE,,,SAN DIEGO,CA,92126,(760) 581-4357,Certified,NON,0,0,5/31/2026,1.1 --- CO-ED,No,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.897530204103,-117.145886308116,San Diego County
-117.160532091,32.7336654220001,1830,37,370230AP,SAN DIEGO REHAB LLC,SAN DIEGO REHAB LLC,430 NUTMEG STREET,SUITE 200,,SAN DIEGO,CA,92103,(714) 609-9300,Certified,NON,0,0,9/30/2026,1.1 --- CO-ED,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.733535670086,-117.160529995878,San Diego County
-117.32404081,33.1453493860001,1831,37,370231AP,CARDIFF HEALTH SERVICES LLC,CARDIFF HEALTH SERVICES LLC,4537 COVE DRIVE,SUITE A AND B,,CARLSBAD,CA,92008,(760) 704-8076,Licensed and Certified,RES-DETOX,12,12,5/31/2026,1.1 --- CO-ED,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.145202367169,-117.324152624851,San Diego County
-117.236529215,32.815926803,1832,37,370224AP,"SOLARA HEALTH, INC.",SOLARA SOLEDAD,5322 SOLEDAD MOUNTAIN RD,,,SAN DIEGO,CA,92109,(858) 203-3516,Licensed and Certified,RES-DETOX,6,6,11/30/2027,1.1 --- CO-ED,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.816033085257,-117.236384291778,San Diego County
-117.32404081,33.1453493860001,1833,34,370231BP,CARDIFF HEALTH SERVICES LLC,CARDIFF HEALTH SERVICES,4537 COVE DR,SUITE B,,CARLSBAD,CA,92008,(760) 704-8076,Licensed,RES-DETOX,6,6,9/30/2027,1.1 --- CO-ED,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.145202367169,-117.324152624851,San Diego County
-117.282942579,33.023284652,1834,37,370233AP,"RECOVER MEDICAL GROUP, P.C","RECOVER MEDICAL GROUP, PC",120 BIRMINGHAM DRIVE,SUITE 240A,,CARDIFF BY THE SEA,CA,92007,(858) 208-0121,Certified,NON,0,0,12/31/2026,1.1 --- CO-ED,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.02307217057,-117.28262867652,San Diego County
-117.110531441,32.660835401,1835,37,370232AN,"DEAF COMMUNITY SERVICES OF SAN DIEGO, INC.",SIGNS OF LIFE,2240 CLEVELAND AVENUE,,,NATIONAL CITY,CA,91950,(619) 550-3436,Certified,NON,0,0,8/31/2026,1.1 --- CO-ED,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.660928272019,-117.110266488563,San Diego County
-117.081395191,32.6413254730001,1836,37,370233CP,"RECOVER MEDICAL GROUP, P.C","RECOVER MEDICAL GROUP, PC",333 F ST.,STE. C,,CHULA VISTA,CA,91910,(858) 208-0121,Certified,NON-DETOX,0,0,5/31/2027,1.1 --- CO-ED,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.640999417119,-117.081300391388,San Diego County
-117.070413591,33.128985201,1837,37,370233BP,"RECOVER MEDICAL GROUP, P.C","RECOVER MEDICAL GROUP, PC",940 E VALLEY PKWY,STE. D,,ESCONDIDO,CA,92025,(858) 208-0121,Certified,NON-DETOX,0,0,5/31/2027,1.1 --- CO-ED,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.128985201002,-117.07041359111,San Diego County
-117.084666396,32.7256591120001,1838,37,370235AN,URBAN RESTORATION COUNSELING CENTER,URBAN RESTORATION COUNSELING CENTER,1925 EUCLID AVENUE,SUITE 108,,SAN DIEGO,CA,92105,(619) 648-1158,Certified,NON,0,0,6/30/2026,1.1 --- CO-ED,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.725654250349,-117.084876446559,San Diego County
-117.378016746,33.19785698,1839,37,370234AP,MINDFUL BEHAVIORAL OUTPATIENT DISCOVERING YOUR SELF,MINDFUL BODY'S RECOVERY,717 PIER VIEW WAY,,,OCEANSIDE,CA,92054,(760) 994-8846,Certified,NON-DETOX,0,0,9/30/2026,1.10 --- CO-ED/YOUTH,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.198019337467,-117.37809930806,San Diego County
-117.162479375,32.750547204,1840,37,370233DP,"RECOVER MEDICAL GROUP, P.C",RECOVER MEDICAL GROUP P.C.,4033 3RD AVENUE,SUITE 200,,SAN DIEGO ,CA,92103,(858) 208-0121,Certified,NON-DETOX,0,0,5/31/2027,1.1 --- CO-ED,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.750542593538,-117.162746087258,San Diego County
-117.326659568,33.1488643370001,1841,37,370237AP,IRONWOOD RECOVERY LLC,IRONWOOD RECOVERY,4339 PARK DRIVE,A,,CARLSBAD,CA,92008,(949) 463-9406,Licensed,RES-DETOX,6,6,9/30/2026,1.1 --- CO-ED,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.149218807532,-117.325945933036,San Diego County
-117.326659568,33.1488643370001,1842,37,370237BP,IRONWOOD RECOVERY LLC,IRONWOOD RECOVERY,4339 PARK DRIVE,B,,CARLSBAD,CA,92008,(949) 463-9406,Licensed,RES-DETOX,6,6,9/30/2026,1.1 --- CO-ED,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.149218807532,-117.325945933036,San Diego County
-117.303206584,33.0711833730001,1843,37,370238AP,LA COSTA RECOVERY LLC,LEUCADIA DETOX,136 E JASON ST,,,ENCINITAS,CA,92024,(949) 359-5669,Licensed and Certified,RES-DETOX,12,12,12/31/2026,1.1 --- CO-ED,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.070929820217,-117.303146234389,San Diego County
-117.325301725,33.1825772920001,1844,37,370241AP,"JBI WELLNESS, LLC",OCEANSIDE MENTAL HEALTH,3142 VISTA WAY,SUITE 207,,OCEANSIDE,CA,92056,(951) 331-0031,Certified,NON,0,0,11/30/2026,1.1 --- CO-ED,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.182577291593,-117.325301724541,San Diego County
-117.078550037,33.0145010040001,1845,37,370240AP,"VILLA OASIS SAN DIEGO IOP, INC.","VILLA OASIS SAN DIEGO IOP, INC.",16516 BERNARDO CENTER DR ,STE 130,,SAN DIEGO,CA,92128,(714) 609-9300,Certified,NON,0,0,12/31/2026,1.1 --- CO-ED,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.013753422077,-117.077728359531,San Diego County
-117.185076735,33.272484207,1846,37,370243BP,"MISSION PREP HEALTHCARE, LLC","MISSION PREP HEALTHCARE, LLC",7046 VIA DE LA REINA,,,BONSALL,CA,92003,(760) 783-5405,Certified,DSS-DETOX,0,0,4/30/2027,1.5 --- YOUTH/ADOLESCENT,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.271662193943,-117.184049867645,San Diego County
-117.230149078,32.983076327,1847,37,370242AP,"EVOLVE GROWTH INITIATIVES, LLC",EVOLVE TREATMENT CENTER SAN DIEGO IOP,3702 VIA DE LA VALLE ,SUITE 202,,DEL MAR,CA,92014,(858) 369-3300,Certified,NON,0,0,12/31/2026,1.5 --- YOUTH/ADOLESCENT,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.982798718374,-117.230111778355,San Diego County
-117.12281688,32.755583051,1848,37,370246AN,UNION OF PAN ASIAN COMMUNITES,UPAC ADDICTION TREATMENT AND RECOVERY CENTER,3288 EL CAJON BLVD. ,"SUITES 1A,1B,2,3,5,6,8,9,10,11,12&13",,SAN DIEGO,CA,92104,(619) 521-5720,Certified,NON-DETOX,0,0,12/31/2026,1.1 --- CO-ED,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.7553729167,-117.122820651682,San Diego County
-117.203270494,33.312610347,1849,37,370243AP,"MISSION PREP HEALTHCARE, LLC","MISSION PREP HEALTHCARE, LLC",4045 LIMBER PINE RD,,,FALLBROOK,CA,92028,(760) 783-5405,Certified,DSS,0,0,4/30/2027,1.13 --- CO-ED/CHILD/DUAL,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.312690729887,-117.202811752075,San Diego County
-117.214015507,32.8036131160001,1850,37,370244AP,AMITY SAN DIEGO LLC,AMITY SAN DIEGO,3565 DEL REY ST,SUITE 202 & 203,,SAN DIEGO,CA,92109,(561) 562-6697,Certified,NON,0,0,3/31/2027,1.1 --- CO-ED,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.803498284334,-117.214208374365,San Diego County
-117.180619909,33.265487288,1851,37,370243CP,"MISSION PREP HEALTHCARE, LLC","MISSION PREP HEALTHCARE, LLC",7082 EAGLE MOUNTAIN RD,,,BONSALL,CA,92003,(760) 783-5404,Certified,DSS-DETOX,0,0,4/30/2027,1.5 --- YOUTH/ADOLESCENT,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.267785437995,-117.181223154618,San Diego County
-117.229603081,32.8278545860001,1852,37,370249AP,"FINSOUT 3, INC.",CIRRUS BEHAVIORAL HEALTH,4901 MORENA BLVD.,SUITE 111,,SAN DIEGO,CA,92117,(858) 338-2482,Certified,NON,0,0,10/31/2027,1.1 --- CO-ED,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.826846410906,-117.230346136368,San Diego County
-117.346287806,33.1597745990001,1853,37,370248AP,"CBRC, LLC",CARLSBAD BEACH RECOVERY,3081 MADISON ST. ,,,CARLSBAD,CA,92008,(760) 822-7143,Certified,NON,0,0,7/31/2027,1.1 --- CO-ED,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.159977357443,-117.346041629718,San Diego County
-117.287629991,33.186378425,1854,37,370250AP,SACRED JOURNEY RECOVERY SOLUTIONS LLC,SACRED JOURNEY RECOVERY ,161 THUNDER DRIVE,SUITE 214,,VISTA,CA,92083,(760) 888-5202,Certified,NON,0,0,6/30/2027,1.1 --- CO-ED,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.186396529519,-117.288214712072,San Diego County
-117.174679235,32.7580288070001,1855,37,370253AP,"DETECTION & TREATMENT RESOURCES, LLC","DETECTION & TREATMENT RESOURCES, LLC",4420 HOTEL CIRCLE COURT,SUITE 345,,SAN DIEGO,CA,92108,(800) 244-1996,Certified,NON,0,0,10/31/2027,1.1 --- CO-ED,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.758389144558,-117.17443004119,San Diego County
-117.180829624,32.903069133,1856,37,370256AP,"PROSPEROUS HEALTH SAN DIEGO, LLC",PROSPEROUS HEALTH SAN DIEGO TRANSFORMATION CENTER,9909 HUENNEKENS ST.,"SUITE 110, 225, 230",,SAN DIEGO,CA,92121,(833) 364-4722,Certified,NON-DETOX,0,0,10/31/2027,1.1 --- CO-ED,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.902581222776,-117.180573221846,San Diego County
-117.153993536,32.812343539,1857,37,370257AP,"MONIMA WELLNESS CENTER, LLC",MONIMA WELLNESS CENTER,3760 CONVOY ST.,SUITES 200,,SAN DIEGO,CA,92111,(858) 264-1241,Certified,NON,0,0,11/30/2027,1.1 --- CO-ED,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.811918576626,-117.153268250243,San Diego County
-117.054145707,32.776206556,1858,37,370252AP,RESILIENCE INTEGRATIVE,CACTUS AND COAST BEHAVIORAL HEALTH,6719 ALVARADO RD.,STE. 201,,SAN DIEGO,CA,92120,(619) 535-5528,Certified,NON-DETOX,0,0,10/31/2027,1.1 --- CO-ED,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.776689856675,-117.054057026773,San Diego County
-117.346009527,33.1680853400001,1859,37,370258AP,516 RECOVERY LLC,516 RECOVERY CENTER,2537 DAVIS AVENUE,,,CARLSBAD,CA,92008,(516) 776-2595,Licensed and Certified,RES-DETOX,6,6,12/31/2027,1.8 --- DUAL DIAGNOSIS,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.168088022232,-117.345724207045,San Diego County
-117.087124557,32.7035150880001,1860,37,370310AP,NATIONAL CROSSROADS PROGRAMS,NATIONAL CROSSROADS,4990 HOLLY DRIVE,,,SAN DIEGO,CA,92113,(619) 262-0868,Licensed and Certified,RES-DETOX,14,14,12/31/2026,1.1 --- CO-ED,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.703168747343,-117.087125311181,San Diego County
-117.343027497,33.1663655830001,1861,37,370313AP,SAN DIEGO MENTAL HEALTH LLC,SAN DIEGO MENTAL HEALTH LLC,2850 PIO PICO DRIVE,SUITE C & D,,CARLSBAD,CA,92008,(949) 359-5669,Certified,NON,0,0,12/31/2026,1.2 --- MEN ONLY,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.166260473973,-117.343228327736,San Diego County
-117.153437397,32.812111444,1862,37,370317AP,"ELEMENT Q HEALING, LLC",ELEMENT Q HEALING,3750 CONVOY STREET,SUITE 310,,SAN DIEGO,CA,92111,(833) 451-4717,Certified,NON,0,0,12/31/2027,1.1 --- CO-ED,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.81198839788,-117.153227346555,San Diego County
-117.009279978,32.7581150980001,1863,37,370321AP,HAND AT HOME LIMITED LIABILITY COMPANY,HAND AT HOME LIMITED LIABILITY COMPANY,4388 BELLFLOWER DR,,,LA MESA,CA,91941,(310) 345-4149,Licensed,RES-DETOX,6,6,2/28/2026,1.1 --- CO-ED,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.758110739644,-117.009528082334,San Diego County
-117.256272369,32.8536881570001,1864,37,370312AP,"OASIS LIFE, INC.",THE SHORES ACADEMY -OR- SHORES HEALTH,2159 AVENIDA DE LA PLAYA,,,LA JOLLA,CA,92037,(619) 750-6626,Certified,NON,0,0,12/31/2026,1.1 --- CO-ED,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.853879180203,-117.25623758382,San Diego County
-122.437696775,37.7815594470001,1865,38,380001CN,"BAKER PLACES, INC.",FERGUSON PLACE,1249 SCOTT STREET,,,SAN FRANCISCO,CA,94115,(415) 922-9104,Licensed,RES,12,12,1/31/2027,1.1 --- CO-ED,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.781606385383,-122.437466439995,San Francisco County
-122.421395985,37.7672460060001,1866,38,380004AN,THE FRIENDSHIP HOUSE ASSOCIATION OF AMERICAN INDIANS,FRIENDSHIP HOUSE,56 JULIAN AVENUE,"1ST, 2ND, 3RD AND 4TH FLOORS",,SAN FRANCISCO,CA,94103,(415) 865-0964,Licensed,RES,80,80,10/31/2027,1.1 --- CO-ED,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.767269894372,-122.421159447367,San Francisco County
-122.409193023,37.772497017,1867,38,380006AN,THE SALVATION ARMY,HARBOR LIGHT ALCOHOL SERVICES CENTER,1275 HARRISON STREET,,,SAN FRANCISCO,CA,94103,(415) 503-3000,Licensed and Certified,RES-DETOX,136,136,4/30/2026,1.1 --- CO-ED,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.772969001798,-122.409563838695,San Francisco County
-117.048871814,32.7269702510001,1868,37,370314AP,BROADVIEW RECOVERY INC,BROADVIEW RECOVERY,2009 69TH ST.,,2021 69TH ST.,LEMON GROVE,CA,91945,(310) 245-7814,Licensed,RES-DETOX,12,12,6/30/2027,1.1 --- CO-ED,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.726976286027,-117.04921639387,San Diego County
-122.418880995,37.764038,1869,38,380008CN,MISSION COUNCIL ON ALCOHOL ABUSE FOR THE SPANISH SPEAKING,FAMILY DAY TREATMENT CENTER,154 A CAPP STREET,,,SAN FRANCISCO,CA,94110,(415) 826-6767,Certified,NON,0,0,5/31/2027,1.1 --- CO-ED,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.764063481132,-122.418618054324,San Francisco County
-122.418880995,37.764038,1870,38,380008AN,MISSION COUNCIL ON ALCOHOL ABUSE FOR THE SPANISH SPEAKING,LATINO FAMILY ALCOHOLISM COUNSELING CENTER,154-A CAPP STREET,,,SAN FRANCISCO,CA,94110,(415) 826-6767,Certified,NON,0,0,8/31/2027,1.1 --- CO-ED,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.764063481132,-122.418618054324,San Francisco County
-122.467881601,37.7638112700001,1871,38,380013BN,HENRY OHLHOFF HOUSE,HENRY OHLHOFF OUTPATIENT PROGRAMS,927 IRVING STREET,,,SAN FRANCISCO,CA,94122,(415) 621-4388,Certified,NON,0,0,3/31/2026,1.1 --- CO-ED,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.763952504734,-122.467886713551,San Francisco County
-122.433019002,37.7748820040001,1872,38,380013AN,HENRY OHLHOFF HOUSE,HENRY OHLHOFF HOUSE,601 STEINER STREET,,625 STEINER STREET,SAN FRANCISCO,CA,94117,(415) 621-4388,Licensed and Certified,RES-DETOX,52,52,10/31/2027,1.1 --- CO-ED,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.774940928339,-122.432744830117,San Francisco County
-122.394060691,37.7243329190001,1873,38,380016AJN,HEALTHRIGHT 360,HEALTHRIGHT 360,1601 DONNER AVENUE,#3,,SAN FRANCISCO,CA,94124,(415) 970-7500,Certified,NON,0,0,9/30/2027,1.1 --- CO-ED,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.72433291916,-122.394060690707,San Francisco County
-122.430952528,37.7762001,1874,38,380016AFN,HEALTHRIGHT 360,HEALTHRIGHT 360,890 HAYES STREET,,,SAN FRANCISCO,CA,94117,(415) 762-3705,Licensed and Certified,RES-DETOX,115,115,4/30/2026,1.2 --- MEN ONLY,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.775901117258,-122.430914306283,San Francisco County
-122.409401984,37.7582981570001,1875,38,380016AKN,HEALTHRIGHT 360,HEALTHRIGHT 360,2261 BRYANT STREET,,2263 BRYANT STREET,SAN FRANCISCO,CA,94110,(415) 970-7500,Licensed and Certified,RES,16,32,7/31/2027,1.4 --- WOMEN/CHILDREN,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.758273681513,-122.409613962476,San Francisco County
-122.44968231,37.773722535,1876,38,380016AQN,HEALTHRIGHT 360,AARS-PROJECT ADAPT,2020 HAYES STREET,,,SAN FRANCISCO,CA,94117,(415) 750-5125,Certified,NON,0,0,9/30/2026,1.1 --- CO-ED,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.773514747514,-122.449656409421,San Francisco County
-122.418180016,37.773088989,1877,38,380016ASN,HEALTHRIGHT 360,HEALTHRIGHT 360 - OUTPATIENT PROGRAM,1563 MISSION STREET ,"1ST, 3RD AND 4TH FLOORS",,SAN FRANCISCO,CA,94103,(415) 213-1700 X 301,Certified,NON,0,0,2/28/2026,1.1 --- CO-ED,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.773187811381,-122.418282442921,San Francisco County
-122.416408836,37.726012784,1878,38,380040BN,THE GOOD SHEPHERD GRACENTER OF SAN FRANCISCO,GOOD SHEPHERD GRACENTER,250 AMHERST STREET,,,SAN FRANCISCO,CA,94134,(415) 337-1938,Licensed,RES,18,18,6/30/2026,1.3 --- WOMEN ONLY,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.726152174979,-122.416128377624,San Francisco County
-122.445991255,37.7090773580001,1879,38,380055AN,"LATINO COMMISSION ON ALCOHOL AND DRUG ABUSE SERVICES OF SAN MATEO COUNTY, INC.",CASA QUETZAL RECOVERY HOME,635 BRUNSWICK STREET,,,SAN FRANCISCO,CA,94112,(415) 337-4065,Licensed and Certified,RES,9,9,10/31/2027,1.2 --- MEN ONLY,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.709594605355,-122.446174566842,San Francisco County
-122.412902015,37.773213544,1880,38,380017EN,ST. ANTHONY FOUNDATION,FATHER ALFRED CENTER,291 10TH ST,,,SAN FRANCISCO,CA,94103,(415) 592-2831,Licensed,RES,80,80,11/30/2026,1.2 --- MEN ONLY,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.773019251308,-122.413056326291,San Francisco County
-122.407541034,37.763927988,1881,38,380059BN,"HORIZONS UNLIMITED OF SAN FRANCISCO, INC.",JUVENTUD,440 POTRERO AVENUE,,,SAN FRANCISCO,CA,94110,(415) 487-6700,Certified,NON,0,0,2/28/2027,1.7 --- FAMILIES,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.763938465046,-122.407405917722,San Francisco County
-122.443135792,37.7693354470001,1882,38,380016ALN,HEALTHRIGHT 360,HEALTHRIGHT 360,815 BUENA VISTA WEST,,,SAN FRANCISCO,CA,94117,(415) 762-3705,Licensed and Certified,RES-DETOX,108,108,6/30/2026,1.1 --- CO-ED,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.769157750425,-122.443039399778,San Francisco County
-122.446954084,37.78072222,1883,38,380081CN,MOUNT ST. JOSEPH - ST. ELIZABETH,EPIPHANY RESIDENTIAL PROGRAM,100 MASONIC AVENUE,,,SAN FRANCISCO,CA,94118,(415) 567-8370,Licensed,RES,26,46,11/30/2027,1.3 --- WOMEN ONLY,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.780638149837,-122.447420788206,San Francisco County
-122.413891499,37.7764135030001,1884,38,380061CN,"UNIVERSITY OF CALIFORNIA, SAN FRANCISCO",STIMULANT TREATMENT OUTPATIENT PROGRAM,1263 MISSION STREET,,,SAN FRANCISCO,CA,94103,(415) 759-7212,Certified,NON,0,0,8/31/2026,1.1 --- CO-ED,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.776679041691,-122.414107081673,San Francisco County
-122.410758008,37.7650390090001,1885,38,380055BN,"LATINO COMMISSION ON ALCOHOL AND DRUG ABUSE SERVICES OF SAN MATEO COUNTY, INC.",AVIVA HOUSE,1724-1726 BRYANT STREET,,,SAN FRANCISCO,CA,94110,(415) 558-9125,Licensed and Certified,RES,6,9,3/31/2026,1.1 --- CO-ED,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.765068932327,-122.410459612687,San Francisco County
-122.461599951,37.7775497540001,1886,38,380081DN,MOUNT ST. JOSEPH - ST. ELIZABETH,FAMILY RESILENCE AT EPIPHANY CENTER,242 BALBOA STREET,,,SAN FRANCISCO,CA,94118,(415) 567-8370,Certified,NON,0,0,12/31/2026,1.1 --- CO-ED,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.77736652539,-122.461588886781,San Francisco County
-122.405630128,37.7739016140001,1887,38,380083BN,SAN FRANCISCO SHERIFF'S DEPARTMENT,POST RELEASE EDUCATION PROGRAM (P.R.E.P.),930 BRYANT STREET,,,SAN FRANCISCO,CA,94103,(415) 575-6450,Certified,NON,0,0,5/31/2027,1.1 --- CO-ED,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.773748979798,-122.405506075549,San Francisco County
-122.414349989,37.78255002,1888,38,380091BN,CURRY SENIOR CENTER,CURRY SENIOR CENTER,315 TURK STREET,,520 TURK STREET,SAN FRANCISCO,CA,94102,(415) 292-1062,Certified,NON,0,0,2/28/2026,1.1 --- CO-ED,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.782728638399,-122.414375805489,San Francisco County
-122.419070007,37.7838249910001,1889,38,380098AN,"ASIAN AND PACIFIC ISLANDER WELLNESS CENTER, INC.","ASIAN AND PACIFIC ISLANDER WELLNESS CENTER, INC.",730 POLK STREET,4TH FLOOR,,SAN FRANCISCO,CA,94109,(415) 292-3400,Certified,NON,0,0,7/31/2027,1.1 --- CO-ED,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.7837812378,-122.419292210796,San Francisco County
-122.406163971,37.7807179870001,1890,38,380096AN,THE SAN FRANCISCO AIDS FOUNDATION,THE STONEWALL PROJECT,940 HOWARD STREET,,,SAN FRANCISCO,CA,94103,(415) 487-3100,Certified,NON,0,0,3/31/2026,1.2 --- MEN ONLY,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.780620422112,-122.406087611991,San Francisco County
-122.437046507,37.8062568500001,1891,38,380106BP,MARINA HARBOR DETOX LLC,MARINA HARBOR DETOX LLC,289 MARINA BLVD,,,SAN FRANCISCO,CA,94123,(415) 926-8900,Licensed,RES-DETOX,6,6,3/31/2026,1.1 --- CO-ED,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.806428930632,-122.437067712861,San Francisco County
-122.425676371,37.7705033390001,1892,38,380105AN,THE REGENTS OF THE UNIVERSITY OF CALIFORNIA,UCSF ALLIANCE HEALTH PROJECT,1930 MARKET STREET,,,SAN FRANCISCO,CA,94102,(415) 476-3902,Certified,NON,0,0,7/31/2026,1.1 --- CO-ED,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.770327989836,-122.425541003433,San Francisco County
-122.411697033,37.7852909860001,1893,38,380112AN,GLIDE FOUNDATION,GLIDE FOUNDATION BEHAVIORAL HEALTH HUB,330 ELLIS STREET,3RD FLOOR,,SAN FRANCISCO,CA,94102,(415) 674-6156,Certified,NON,0,0,10/31/2027,1.1 --- CO-ED,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.785043720056,-122.41166442745,San Francisco County
-122.432336967,37.7828679880001,1894,38,380115AN,HOMELESS CHILDREN'S NETWORK,HCN KUPONA,1426 FILLMORE STREET,SUITE 301,,SAN FRANCISCO,CA,94115,(415) 651-7650,Certified,NON,0,0,10/31/2027,1.1 --- CO-ED,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.782817109387,-122.432584316671,San Francisco County
-122.423104133,37.7885263590001,1895,38,380108AP,"AMAR HEALING & RECOVERY CENTER, LLC",AMAR HEALING & RECOVERY CENTER,1564 BUSH ST.,,,SAN FRANCISCO,CA,94109,(833) 467-2627,Certified,NON,0,0,11/30/2027,1.8 --- DUAL DIAGNOSIS,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.788369114412,-122.423083094146,San Francisco County
