Health Care Delivery System,Health Care Delivery System Id,Fiscal Year,Demographic Group,MH Service Description,Units,Amount MH Service Received,Amount MH Service Received Suppression Identifier,Medi-Cal Delivery System,Population Category,Demographic Category
Tehama,52,2020/21,Z1 All,MEDICATION_SUPPORT_SVCS,TOTAL_MINUTES_PER_MEMBER,277.794,,SMHS,Open Child Welfare,0 All
Tehama,52,2020/21,Z1 All,MENTAL_HEALTH_SVCS,MEMBER_COUNT,87,,SMHS,Open Child Welfare,0 All
Tehama,52,2020/21,Z1 All,MENTAL_HEALTH_SVCS,TOTAL_MINUTES,48561.105,,SMHS,Open Child Welfare,0 All
Tehama,52,2020/21,Z1 All,MENTAL_HEALTH_SVCS,TOTAL_MINUTES_PER_MEMBER,558.1736207,,SMHS,Open Child Welfare,0 All
Tehama,52,2020/21,Z1 All,PSYCHIATRIC_HEALTH_FACILITY,MEMBER_COUNT,,1,SMHS,Open Child Welfare,0 All
Tehama,52,2020/21,Z1 All,PSYCHIATRIC_HEALTH_FACILITY,TOTAL_DAYS,,2,SMHS,Open Child Welfare,0 All
Tehama,52,2020/21,Z1 All,PSYCHIATRIC_HEALTH_FACILITY,TOTAL_DAYS_PER_MEMBER,,2,SMHS,Open Child Welfare,0 All
Tehama,52,2020/21,Z1 All,SDMC_TOTAL,MEMBER_COUNT,92,,SMHS,Open Child Welfare,0 All
Tehama,52,2020/21,Z1 All,SDMC_TOTAL,TOTAL_DOLLARS,328450.82,,SMHS,Open Child Welfare,0 All
Tehama,52,2020/21,Z1 All,SDMC_TOTAL,TOTAL_DOLLARS_PER_MEMBER,3570.117609,,SMHS,Open Child Welfare,0 All
Tehama,52,2021/22,Z1 All,CASE_MANAGEMENT/BROKERAGE,MEMBER_COUNT,32,,SMHS,Open Child Welfare,0 All
Tehama,52,2021/22,Z1 All,CASE_MANAGEMENT/BROKERAGE,TOTAL_MINUTES,12560.805,,SMHS,Open Child Welfare,0 All
Tehama,52,2021/22,Z1 All,CASE_MANAGEMENT/BROKERAGE,TOTAL_MINUTES_PER_MEMBER,392.5251563,,SMHS,Open Child Welfare,0 All
Tehama,52,2021/22,Z1 All,CRISIS_INTERVENTION,MEMBER_COUNT,,1,SMHS,Open Child Welfare,0 All
Tehama,52,2021/22,Z1 All,CRISIS_INTERVENTION,TOTAL_MINUTES,,2,SMHS,Open Child Welfare,0 All
Tehama,52,2021/22,Z1 All,CRISIS_INTERVENTION,TOTAL_MINUTES_PER_MEMBER,,2,SMHS,Open Child Welfare,0 All
Tehama,52,2021/22,Z1 All,CRISIS_STABILIZATION,MEMBER_COUNT,,1,SMHS,Open Child Welfare,0 All
Tehama,52,2021/22,Z1 All,CRISIS_STABILIZATION,TOTAL_HOURS,,2,SMHS,Open Child Welfare,0 All
Tehama,52,2021/22,Z1 All,CRISIS_STABILIZATION,TOTAL_HOURS_PER_MEMBER,,2,SMHS,Open Child Welfare,0 All
Tehama,52,2021/22,Z1 All,FFS_INPATIENT,MEMBER_COUNT,,1,SMHS,Open Child Welfare,0 All
Tehama,52,2021/22,Z1 All,FFS_INPATIENT,TOTAL_DAYS,,2,SMHS,Open Child Welfare,0 All
Tehama,52,2021/22,Z1 All,FFS_INPATIENT,TOTAL_DAYS_PER_MEMBER,,2,SMHS,Open Child Welfare,0 All
Tehama,52,2021/22,Z1 All,ICC,MEMBER_COUNT,15,,SMHS,Open Child Welfare,0 All
Tehama,52,2021/22,Z1 All,ICC,TOTAL_MINUTES,6293.4,,SMHS,Open Child Welfare,0 All
Tehama,52,2021/22,Z1 All,ICC,TOTAL_MINUTES_PER_MEMBER,419.56,,SMHS,Open Child Welfare,0 All
Tehama,52,2021/22,Z1 All,IHBS,MEMBER_COUNT,,1,SMHS,Open Child Welfare,0 All
Tehama,52,2021/22,Z1 All,IHBS,TOTAL_MINUTES,,2,SMHS,Open Child Welfare,0 All
Tehama,52,2021/22,Z1 All,IHBS,TOTAL_MINUTES_PER_MEMBER,,2,SMHS,Open Child Welfare,0 All
Tehama,52,2021/22,Z1 All,MEDICATION_SUPPORT_SVCS,MEMBER_COUNT,29,,SMHS,Open Child Welfare,0 All
Tehama,52,2021/22,Z1 All,MEDICATION_SUPPORT_SVCS,MINUTES,6250.35,,SMHS,Open Child Welfare,0 All
Tehama,52,2021/22,Z1 All,MEDICATION_SUPPORT_SVCS,TOTAL_MINUTES_PER_MEMBER,215.5293103,,SMHS,Open Child Welfare,0 All
Tehama,52,2021/22,Z1 All,MENTAL_HEALTH_SVCS,MEMBER_COUNT,78,,SMHS,Open Child Welfare,0 All
Tehama,52,2021/22,Z1 All,MENTAL_HEALTH_SVCS,TOTAL_MINUTES,58696.35,,SMHS,Open Child Welfare,0 All
Tehama,52,2021/22,Z1 All,MENTAL_HEALTH_SVCS,TOTAL_MINUTES_PER_MEMBER,752.5173077,,SMHS,Open Child Welfare,0 All
Tehama,52,2021/22,Z1 All,PSYCHIATRIC_HEALTH_FACILITY,MEMBER_COUNT,,1,SMHS,Open Child Welfare,0 All
Tehama,52,2021/22,Z1 All,PSYCHIATRIC_HEALTH_FACILITY,TOTAL_DAYS,,2,SMHS,Open Child Welfare,0 All
Tehama,52,2021/22,Z1 All,PSYCHIATRIC_HEALTH_FACILITY,TOTAL_DAYS_PER_MEMBER,,2,SMHS,Open Child Welfare,0 All
Tehama,52,2021/22,Z1 All,SDMC_TOTAL,MEMBER_COUNT,83,,SMHS,Open Child Welfare,0 All
Tehama,52,2021/22,Z1 All,SDMC_TOTAL,TOTAL_DOLLARS,515993.28,,SMHS,Open Child Welfare,0 All
Tehama,52,2021/22,Z1 All,SDMC_TOTAL,TOTAL_DOLLARS_PER_MEMBER,6216.786506,,SMHS,Open Child Welfare,0 All
Tehama,52,2021/22,Z1 All,THERAPEUTIC_BEHAVIORAL_SVCS,MEMBER_COUNT,,1,SMHS,Open Child Welfare,0 All
Tehama,52,2021/22,Z1 All,THERAPEUTIC_BEHAVIORAL_SVCS,TOTAL_MINUTES,,2,SMHS,Open Child Welfare,0 All
Tehama,52,2021/22,Z1 All,THERAPEUTIC_BEHAVIORAL_SVCS,TOTAL_MINUTES_PER_MEMBER,,2,SMHS,Open Child Welfare,0 All
Tehama,52,2022/23,Z1 All,CASE_MANAGEMENT/BROKERAGE,MEMBER_COUNT,37,,SMHS,Open Child Welfare,0 All
Tehama,52,2022/23,Z1 All,CASE_MANAGEMENT/BROKERAGE,TOTAL_MINUTES,15495.9,,SMHS,Open Child Welfare,0 All
Tehama,52,2022/23,Z1 All,CASE_MANAGEMENT/BROKERAGE,TOTAL_MINUTES_PER_MEMBER,418.8081081,,SMHS,Open Child Welfare,0 All
Tehama,52,2022/23,Z1 All,CRISIS_INTERVENTION,MEMBER_COUNT,,1,SMHS,Open Child Welfare,0 All
Tehama,52,2022/23,Z1 All,CRISIS_INTERVENTION,TOTAL_MINUTES,,2,SMHS,Open Child Welfare,0 All
Tehama,52,2022/23,Z1 All,CRISIS_INTERVENTION,TOTAL_MINUTES_PER_MEMBER,,2,SMHS,Open Child Welfare,0 All
Tehama,52,2022/23,Z1 All,CRISIS_STABILIZATION,MEMBER_COUNT,,1,SMHS,Open Child Welfare,0 All
Tehama,52,2022/23,Z1 All,CRISIS_STABILIZATION,TOTAL_HOURS,,2,SMHS,Open Child Welfare,0 All
Tehama,52,2022/23,Z1 All,CRISIS_STABILIZATION,TOTAL_HOURS_PER_MEMBER,,2,SMHS,Open Child Welfare,0 All
Tehama,52,2022/23,Z1 All,FFS_INPATIENT,MEMBER_COUNT,,1,SMHS,Open Child Welfare,0 All
Tehama,52,2022/23,Z1 All,FFS_INPATIENT,TOTAL_DAYS,,2,SMHS,Open Child Welfare,0 All
Tehama,52,2022/23,Z1 All,FFS_INPATIENT,TOTAL_DAYS_PER_MEMBER,,2,SMHS,Open Child Welfare,0 All
Tehama,52,2022/23,Z1 All,ICC,MEMBER_COUNT,16,,SMHS,Open Child Welfare,0 All
Tehama,52,2022/23,Z1 All,ICC,TOTAL_MINUTES,17516.46,,SMHS,Open Child Welfare,0 All
Tehama,52,2022/23,Z1 All,ICC,TOTAL_MINUTES_PER_MEMBER,1094.77875,,SMHS,Open Child Welfare,0 All
Tehama,52,2022/23,Z1 All,IHBS,MEMBER_COUNT,,1,SMHS,Open Child Welfare,0 All
Tehama,52,2022/23,Z1 All,IHBS,TOTAL_MINUTES,,2,SMHS,Open Child Welfare,0 All
Tehama,52,2022/23,Z1 All,IHBS,TOTAL_MINUTES_PER_MEMBER,,2,SMHS,Open Child Welfare,0 All
Tehama,52,2022/23,Z1 All,MEDICATION_SUPPORT_SVCS,MEMBER_COUNT,16,,SMHS,Open Child Welfare,0 All
Tehama,52,2022/23,Z1 All,MEDICATION_SUPPORT_SVCS,MINUTES,6423.75,,SMHS,Open Child Welfare,0 All
Tehama,52,2022/23,Z1 All,MEDICATION_SUPPORT_SVCS,TOTAL_MINUTES_PER_MEMBER,401.484375,,SMHS,Open Child Welfare,0 All
Tehama,52,2022/23,Z1 All,MENTAL_HEALTH_SVCS,MEMBER_COUNT,70,,SMHS,Open Child Welfare,0 All
Tehama,52,2022/23,Z1 All,MENTAL_HEALTH_SVCS,TOTAL_MINUTES,122429.67,,SMHS,Open Child Welfare,0 All
Tehama,52,2022/23,Z1 All,MENTAL_HEALTH_SVCS,TOTAL_MINUTES_PER_MEMBER,1748.995286,,SMHS,Open Child Welfare,0 All
Tehama,52,2022/23,Z1 All,PSYCHIATRIC_HEALTH_FACILITY,MEMBER_COUNT,,1,SMHS,Open Child Welfare,0 All
Tehama,52,2022/23,Z1 All,PSYCHIATRIC_HEALTH_FACILITY,TOTAL_DAYS,,2,SMHS,Open Child Welfare,0 All
Tehama,52,2022/23,Z1 All,PSYCHIATRIC_HEALTH_FACILITY,TOTAL_DAYS_PER_MEMBER,,2,SMHS,Open Child Welfare,0 All
Tehama,52,2022/23,Z1 All,SDMC_TOTAL,MEMBER_COUNT,74,,SMHS,Open Child Welfare,0 All
Tehama,52,2022/23,Z1 All,SDMC_TOTAL,TOTAL_DOLLARS,798244.76,,SMHS,Open Child Welfare,0 All
Tehama,52,2022/23,Z1 All,SDMC_TOTAL,TOTAL_DOLLARS_PER_MEMBER,10787.09135,,SMHS,Open Child Welfare,0 All
Tehama,52,2022/23,Z1 All,THERAPEUTIC_BEHAVIORAL_SVCS,MEMBER_COUNT,,1,SMHS,Open Child Welfare,0 All
Tehama,52,2022/23,Z1 All,THERAPEUTIC_BEHAVIORAL_SVCS,TOTAL_MINUTES,,2,SMHS,Open Child Welfare,0 All
Tehama,52,2022/23,Z1 All,THERAPEUTIC_BEHAVIORAL_SVCS,TOTAL_MINUTES_PER_MEMBER,,2,SMHS,Open Child Welfare,0 All
Trinity,53,2019/20,Z1 All,CASE_MANAGEMENT/BROKERAGE,MEMBER_COUNT,,1,SMHS,Open Child Welfare,0 All
Trinity,53,2019/20,Z1 All,CASE_MANAGEMENT/BROKERAGE,TOTAL_MINUTES,,2,SMHS,Open Child Welfare,0 All
Trinity,53,2019/20,Z1 All,CASE_MANAGEMENT/BROKERAGE,TOTAL_MINUTES_PER_MEMBER,,2,SMHS,Open Child Welfare,0 All
Trinity,53,2019/20,Z1 All,CRISIS_INTERVENTION,MEMBER_COUNT,,1,SMHS,Open Child Welfare,0 All
Trinity,53,2019/20,Z1 All,CRISIS_INTERVENTION,TOTAL_MINUTES,,2,SMHS,Open Child Welfare,0 All
Trinity,53,2019/20,Z1 All,CRISIS_INTERVENTION,TOTAL_MINUTES_PER_MEMBER,,2,SMHS,Open Child Welfare,0 All
Trinity,53,2019/20,Z1 All,ICC,MEMBER_COUNT,,1,SMHS,Open Child Welfare,0 All
Trinity,53,2019/20,Z1 All,ICC,TOTAL_MINUTES,,2,SMHS,Open Child Welfare,0 All
Trinity,53,2019/20,Z1 All,ICC,TOTAL_MINUTES_PER_MEMBER,,2,SMHS,Open Child Welfare,0 All
Trinity,53,2019/20,Z1 All,IHBS,MEMBER_COUNT,,1,SMHS,Open Child Welfare,0 All
Trinity,53,2019/20,Z1 All,IHBS,TOTAL_MINUTES,,2,SMHS,Open Child Welfare,0 All
Trinity,53,2019/20,Z1 All,IHBS,TOTAL_MINUTES_PER_MEMBER,,2,SMHS,Open Child Welfare,0 All
Trinity,53,2019/20,Z1 All,MEDICATION_SUPPORT_SVCS,MEMBER_COUNT,,1,SMHS,Open Child Welfare,0 All
Trinity,53,2019/20,Z1 All,MEDICATION_SUPPORT_SVCS,MINUTES,,2,SMHS,Open Child Welfare,0 All
Trinity,53,2019/20,Z1 All,MEDICATION_SUPPORT_SVCS,TOTAL_MINUTES_PER_MEMBER,,2,SMHS,Open Child Welfare,0 All
Trinity,53,2019/20,Z1 All,MENTAL_HEALTH_SVCS,MEMBER_COUNT,23,,SMHS,Open Child Welfare,0 All
Trinity,53,2019/20,Z1 All,MENTAL_HEALTH_SVCS,TOTAL_MINUTES,29574.21,,SMHS,Open Child Welfare,0 All
Trinity,53,2019/20,Z1 All,MENTAL_HEALTH_SVCS,TOTAL_MINUTES_PER_MEMBER,1285.835217,,SMHS,Open Child Welfare,0 All
Trinity,53,2019/20,Z1 All,SDMC_TOTAL,MEMBER_COUNT,24,,SMHS,Open Child Welfare,0 All
Trinity,53,2019/20,Z1 All,SDMC_TOTAL,TOTAL_DOLLARS,160507.72,,SMHS,Open Child Welfare,0 All
Trinity,53,2019/20,Z1 All,SDMC_TOTAL,TOTAL_DOLLARS_PER_MEMBER,6687.821667,,SMHS,Open Child Welfare,0 All
Trinity,53,2019/20,Z1 All,THERAPEUTIC_BEHAVIORAL_SVCS,MEMBER_COUNT,,1,SMHS,Open Child Welfare,0 All
Trinity,53,2019/20,Z1 All,THERAPEUTIC_BEHAVIORAL_SVCS,TOTAL_MINUTES,,2,SMHS,Open Child Welfare,0 All
Trinity,53,2019/20,Z1 All,THERAPEUTIC_BEHAVIORAL_SVCS,TOTAL_MINUTES_PER_MEMBER,,2,SMHS,Open Child Welfare,0 All
Trinity,53,2020/21,Z1 All,CASE_MANAGEMENT/BROKERAGE,MEMBER_COUNT,,1,SMHS,Open Child Welfare,0 All
Trinity,53,2020/21,Z1 All,CASE_MANAGEMENT/BROKERAGE,TOTAL_MINUTES,,2,SMHS,Open Child Welfare,0 All
Trinity,53,2020/21,Z1 All,CASE_MANAGEMENT/BROKERAGE,TOTAL_MINUTES_PER_MEMBER,,2,SMHS,Open Child Welfare,0 All
Trinity,53,2020/21,Z1 All,CRISIS_INTERVENTION,MEMBER_COUNT,,1,SMHS,Open Child Welfare,0 All
Trinity,53,2020/21,Z1 All,CRISIS_INTERVENTION,TOTAL_MINUTES,,2,SMHS,Open Child Welfare,0 All
Trinity,53,2020/21,Z1 All,CRISIS_INTERVENTION,TOTAL_MINUTES_PER_MEMBER,,2,SMHS,Open Child Welfare,0 All
Trinity,53,2020/21,Z1 All,ICC,MEMBER_COUNT,12,,SMHS,Open Child Welfare,0 All
Trinity,53,2020/21,Z1 All,ICC,TOTAL_MINUTES,1576.8,,SMHS,Open Child Welfare,0 All
Trinity,53,2020/21,Z1 All,ICC,TOTAL_MINUTES_PER_MEMBER,,2,SMHS,Open Child Welfare,0 All
Trinity,53,2020/21,Z1 All,IHBS,MEMBER_COUNT,,1,SMHS,Open Child Welfare,0 All
Trinity,53,2020/21,Z1 All,IHBS,TOTAL_MINUTES,,2,SMHS,Open Child Welfare,0 All
Trinity,53,2020/21,Z1 All,IHBS,TOTAL_MINUTES_PER_MEMBER,,2,SMHS,Open Child Welfare,0 All
Trinity,53,2020/21,Z1 All,MEDICATION_SUPPORT_SVCS,MEMBER_COUNT,,1,SMHS,Open Child Welfare,0 All
Trinity,53,2020/21,Z1 All,MEDICATION_SUPPORT_SVCS,MINUTES,,2,SMHS,Open Child Welfare,0 All
Trinity,53,2020/21,Z1 All,MEDICATION_SUPPORT_SVCS,TOTAL_MINUTES_PER_MEMBER,,2,SMHS,Open Child Welfare,0 All
Trinity,53,2020/21,Z1 All,MENTAL_HEALTH_SVCS,MEMBER_COUNT,19,,SMHS,Open Child Welfare,0 All
Trinity,53,2020/21,Z1 All,MENTAL_HEALTH_SVCS,TOTAL_MINUTES,18270.255,,SMHS,Open Child Welfare,0 All
Trinity,53,2020/21,Z1 All,MENTAL_HEALTH_SVCS,TOTAL_MINUTES_PER_MEMBER,961.5923684,,SMHS,Open Child Welfare,0 All
Trinity,53,2020/21,Z1 All,SDMC_TOTAL,MEMBER_COUNT,19,,SMHS,Open Child Welfare,0 All
Trinity,53,2020/21,Z1 All,SDMC_TOTAL,TOTAL_DOLLARS,147117.5,,SMHS,Open Child Welfare,0 All
Trinity,53,2020/21,Z1 All,SDMC_TOTAL,TOTAL_DOLLARS_PER_MEMBER,7743.026316,,SMHS,Open Child Welfare,0 All
Trinity,53,2021/22,Z1 All,CASE_MANAGEMENT/BROKERAGE,MEMBER_COUNT,,1,SMHS,Open Child Welfare,0 All
Trinity,53,2021/22,Z1 All,CASE_MANAGEMENT/BROKERAGE,TOTAL_MINUTES,,2,SMHS,Open Child Welfare,0 All
Trinity,53,2021/22,Z1 All,CASE_MANAGEMENT/BROKERAGE,TOTAL_MINUTES_PER_MEMBER,,2,SMHS,Open Child Welfare,0 All
Trinity,53,2021/22,Z1 All,CRISIS_INTERVENTION,MEMBER_COUNT,,1,SMHS,Open Child Welfare,0 All
Trinity,53,2021/22,Z1 All,CRISIS_INTERVENTION,TOTAL_MINUTES,,2,SMHS,Open Child Welfare,0 All
Trinity,53,2021/22,Z1 All,CRISIS_INTERVENTION,TOTAL_MINUTES_PER_MEMBER,,2,SMHS,Open Child Welfare,0 All
Trinity,53,2021/22,Z1 All,FFS_INPATIENT,MEMBER_COUNT,,1,SMHS,Open Child Welfare,0 All
Trinity,53,2021/22,Z1 All,FFS_INPATIENT,TOTAL_DAYS,,2,SMHS,Open Child Welfare,0 All
Trinity,53,2021/22,Z1 All,FFS_INPATIENT,TOTAL_DAYS_PER_MEMBER,,2,SMHS,Open Child Welfare,0 All
Trinity,53,2021/22,Z1 All,ICC,MEMBER_COUNT,,1,SMHS,Open Child Welfare,0 All
Trinity,53,2021/22,Z1 All,ICC,TOTAL_MINUTES,,2,SMHS,Open Child Welfare,0 All
Trinity,53,2021/22,Z1 All,ICC,TOTAL_MINUTES_PER_MEMBER,,2,SMHS,Open Child Welfare,0 All
Trinity,53,2021/22,Z1 All,IHBS,MEMBER_COUNT,,1,SMHS,Open Child Welfare,0 All
Trinity,53,2021/22,Z1 All,IHBS,TOTAL_MINUTES,,2,SMHS,Open Child Welfare,0 All
Trinity,53,2021/22,Z1 All,IHBS,TOTAL_MINUTES_PER_MEMBER,,2,SMHS,Open Child Welfare,0 All
Trinity,53,2021/22,Z1 All,MEDICATION_SUPPORT_SVCS,MEMBER_COUNT,,1,SMHS,Open Child Welfare,0 All
Trinity,53,2021/22,Z1 All,MEDICATION_SUPPORT_SVCS,MINUTES,,2,SMHS,Open Child Welfare,0 All
Trinity,53,2021/22,Z1 All,MEDICATION_SUPPORT_SVCS,TOTAL_MINUTES_PER_MEMBER,,2,SMHS,Open Child Welfare,0 All
Trinity,53,2021/22,Z1 All,MENTAL_HEALTH_SVCS,MEMBER_COUNT,20,,SMHS,Open Child Welfare,0 All
Trinity,53,2021/22,Z1 All,MENTAL_HEALTH_SVCS,TOTAL_MINUTES,34888.56,,SMHS,Open Child Welfare,0 All
Trinity,53,2021/22,Z1 All,MENTAL_HEALTH_SVCS,TOTAL_MINUTES_PER_MEMBER,1744.428,,SMHS,Open Child Welfare,0 All
Trinity,53,2021/22,Z1 All,PSYCHIATRIC_HEALTH_FACILITY,MEMBER_COUNT,,1,SMHS,Open Child Welfare,0 All
Trinity,53,2021/22,Z1 All,PSYCHIATRIC_HEALTH_FACILITY,TOTAL_DAYS,,2,SMHS,Open Child Welfare,0 All
Trinity,53,2021/22,Z1 All,PSYCHIATRIC_HEALTH_FACILITY,TOTAL_DAYS_PER_MEMBER,,2,SMHS,Open Child Welfare,0 All
Trinity,53,2021/22,Z1 All,SDMC_TOTAL,MEMBER_COUNT,21,,SMHS,Open Child Welfare,0 All
Trinity,53,2021/22,Z1 All,SDMC_TOTAL,TOTAL_DOLLARS,206427.71,,SMHS,Open Child Welfare,0 All
Trinity,53,2021/22,Z1 All,SDMC_TOTAL,TOTAL_DOLLARS_PER_MEMBER,9829.890952,,SMHS,Open Child Welfare,0 All
Trinity,53,2021/22,Z1 All,THERAPEUTIC_BEHAVIORAL_SVCS,MEMBER_COUNT,,1,SMHS,Open Child Welfare,0 All
Trinity,53,2021/22,Z1 All,THERAPEUTIC_BEHAVIORAL_SVCS,TOTAL_MINUTES,,2,SMHS,Open Child Welfare,0 All
Trinity,53,2021/22,Z1 All,THERAPEUTIC_BEHAVIORAL_SVCS,TOTAL_MINUTES_PER_MEMBER,,2,SMHS,Open Child Welfare,0 All
Trinity,53,2022/23,Z1 All,CASE_MANAGEMENT/BROKERAGE,MEMBER_COUNT,,1,SMHS,Open Child Welfare,0 All
Trinity,53,2022/23,Z1 All,CASE_MANAGEMENT/BROKERAGE,TOTAL_MINUTES,,2,SMHS,Open Child Welfare,0 All
Trinity,53,2022/23,Z1 All,CASE_MANAGEMENT/BROKERAGE,TOTAL_MINUTES_PER_MEMBER,,2,SMHS,Open Child Welfare,0 All
Trinity,53,2022/23,Z1 All,CRISIS_INTERVENTION,MEMBER_COUNT,,1,SMHS,Open Child Welfare,0 All
Trinity,53,2022/23,Z1 All,CRISIS_INTERVENTION,TOTAL_MINUTES,,2,SMHS,Open Child Welfare,0 All
Trinity,53,2022/23,Z1 All,CRISIS_INTERVENTION,TOTAL_MINUTES_PER_MEMBER,,2,SMHS,Open Child Welfare,0 All
Trinity,53,2022/23,Z1 All,ICC,MEMBER_COUNT,,1,SMHS,Open Child Welfare,0 All
Trinity,53,2022/23,Z1 All,ICC,TOTAL_MINUTES,,2,SMHS,Open Child Welfare,0 All
Trinity,53,2022/23,Z1 All,ICC,TOTAL_MINUTES_PER_MEMBER,,2,SMHS,Open Child Welfare,0 All
Trinity,53,2022/23,Z1 All,IHBS,MEMBER_COUNT,,1,SMHS,Open Child Welfare,0 All
Trinity,53,2022/23,Z1 All,IHBS,TOTAL_MINUTES,,2,SMHS,Open Child Welfare,0 All
Trinity,53,2022/23,Z1 All,IHBS,TOTAL_MINUTES_PER_MEMBER,,2,SMHS,Open Child Welfare,0 All
Trinity,53,2022/23,Z1 All,MEDICATION_SUPPORT_SVCS,MEMBER_COUNT,,1,SMHS,Open Child Welfare,0 All
Trinity,53,2022/23,Z1 All,MEDICATION_SUPPORT_SVCS,MINUTES,,2,SMHS,Open Child Welfare,0 All
Trinity,53,2022/23,Z1 All,MEDICATION_SUPPORT_SVCS,TOTAL_MINUTES_PER_MEMBER,,2,SMHS,Open Child Welfare,0 All
Trinity,53,2022/23,Z1 All,MENTAL_HEALTH_SVCS,MEMBER_COUNT,22,,SMHS,Open Child Welfare,0 All
Trinity,53,2022/23,Z1 All,MENTAL_HEALTH_SVCS,TOTAL_MINUTES,25524.6,,SMHS,Open Child Welfare,0 All
Trinity,53,2022/23,Z1 All,MENTAL_HEALTH_SVCS,TOTAL_MINUTES_PER_MEMBER,1160.209091,,SMHS,Open Child Welfare,0 All
Trinity,53,2022/23,Z1 All,SDMC_TOTAL,MEMBER_COUNT,24,,SMHS,Open Child Welfare,0 All
Trinity,53,2022/23,Z1 All,SDMC_TOTAL,TOTAL_DOLLARS,149995.21,,SMHS,Open Child Welfare,0 All
Trinity,53,2022/23,Z1 All,SDMC_TOTAL,TOTAL_DOLLARS_PER_MEMBER,6249.800417,,SMHS,Open Child Welfare,0 All
Tulare,54,2019/20,Z1 All,CASE_MANAGEMENT/BROKERAGE,MEMBER_COUNT,390,,SMHS,Open Child Welfare,0 All
Tulare,54,2019/20,Z1 All,CASE_MANAGEMENT/BROKERAGE,TOTAL_MINUTES,180233.25,,SMHS,Open Child Welfare,0 All
Tulare,54,2019/20,Z1 All,CASE_MANAGEMENT/BROKERAGE,TOTAL_MINUTES_PER_MEMBER,462.1365385,,SMHS,Open Child Welfare,0 All
Tulare,54,2019/20,Z1 All,CRISIS_INTERVENTION,MEMBER_COUNT,58,,SMHS,Open Child Welfare,0 All
Tulare,54,2019/20,Z1 All,CRISIS_INTERVENTION,TOTAL_MINUTES,12972.6,,SMHS,Open Child Welfare,0 All
Tulare,54,2019/20,Z1 All,CRISIS_INTERVENTION,TOTAL_MINUTES_PER_MEMBER,223.6655172,,SMHS,Open Child Welfare,0 All
Tulare,54,2019/20,Z1 All,CRISIS_STABILIZATION,MEMBER_COUNT,,1,SMHS,Open Child Welfare,0 All
Tulare,54,2019/20,Z1 All,CRISIS_STABILIZATION,TOTAL_HOURS,,2,SMHS,Open Child Welfare,0 All
Tulare,54,2019/20,Z1 All,CRISIS_STABILIZATION,TOTAL_HOURS_PER_MEMBER,,2,SMHS,Open Child Welfare,0 All
Tulare,54,2019/20,Z1 All,FFS_INPATIENT,MEMBER_COUNT,14,,SMHS,Open Child Welfare,0 All
Tulare,54,2019/20,Z1 All,FFS_INPATIENT,TOTAL_DAYS,275,,SMHS,Open Child Welfare,0 All
Tulare,54,2019/20,Z1 All,FFS_INPATIENT,TOTAL_DAYS_PER_MEMBER,19.64285714,,SMHS,Open Child Welfare,0 All
Tulare,54,2019/20,Z1 All,FULL_DAY_REHAB,MEMBER_COUNT,,1,SMHS,Open Child Welfare,0 All
Tulare,54,2019/20,Z1 All,FULL_DAY_REHAB,TOTAL_HOURS,,2,SMHS,Open Child Welfare,0 All
Tulare,54,2019/20,Z1 All,FULL_DAY_REHAB,TOTAL_HOURS_PER_MEMBER,,2,SMHS,Open Child Welfare,0 All
Tulare,54,2019/20,Z1 All,ICC,MEMBER_COUNT,109,,SMHS,Open Child Welfare,0 All
Tulare,54,2019/20,Z1 All,ICC,TOTAL_MINUTES,54918.345,,SMHS,Open Child Welfare,0 All
Tulare,54,2019/20,Z1 All,ICC,TOTAL_MINUTES_PER_MEMBER,503.8380275,,SMHS,Open Child Welfare,0 All
Tulare,54,2019/20,Z1 All,IHBS,MEMBER_COUNT,29,,SMHS,Open Child Welfare,0 All
Tulare,54,2019/20,Z1 All,IHBS,TOTAL_MINUTES,38051.79,,SMHS,Open Child Welfare,0 All
Tulare,54,2019/20,Z1 All,IHBS,TOTAL_MINUTES_PER_MEMBER,1312.13069,,SMHS,Open Child Welfare,0 All
Tulare,54,2019/20,Z1 All,MEDICATION_SUPPORT_SVCS,MEMBER_COUNT,165,,SMHS,Open Child Welfare,0 All
Tulare,54,2019/20,Z1 All,MEDICATION_SUPPORT_SVCS,MINUTES,76251.585,,SMHS,Open Child Welfare,0 All
Tulare,54,2019/20,Z1 All,MEDICATION_SUPPORT_SVCS,TOTAL_MINUTES_PER_MEMBER,462.1308182,,SMHS,Open Child Welfare,0 All
Tulare,54,2019/20,Z1 All,MENTAL_HEALTH_SVCS,MEMBER_COUNT,657,,SMHS,Open Child Welfare,0 All
Tulare,54,2019/20,Z1 All,MENTAL_HEALTH_SVCS,TOTAL_MINUTES,916382.13,,SMHS,Open Child Welfare,0 All
Tulare,54,2019/20,Z1 All,MENTAL_HEALTH_SVCS,TOTAL_MINUTES_PER_MEMBER,1394.797763,,SMHS,Open Child Welfare,0 All
Tulare,54,2019/20,Z1 All,PSYCHIATRIC_HEALTH_FACILITY,MEMBER_COUNT,,1,SMHS,Open Child Welfare,0 All
Tulare,54,2019/20,Z1 All,PSYCHIATRIC_HEALTH_FACILITY,TOTAL_DAYS,,2,SMHS,Open Child Welfare,0 All
